NO_OF_FRAMES	455
NO_OF_CAMERAS	24
NO_OF_MARKERS	45
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:23:03.575	240978.54400470
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_4	cluster_tibia_right_3	calc_back_right	calc_lat_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Gap-filled	Mixed	Mixed	Mixed	Mixed
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	calc_back_right X	calc_back_right Y	calc_back_right Z	calc_lat_right X	calc_lat_right Y	calc_lat_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
129	0.64000	852.197	1483.672	1255.221	852.947	1453.727	1055.277	858.521	1581.481	1338.032	869.285	1652.026	1158.154	957.874	1518.214	864.625	767.535	1518.725	881.527	920.871	1684.206	904.202	825.225	1694.646	905.258	1006.727	1592.033	914.025	719.283	1611.961	930.918	1001.430	1524.832	1313.563	711.321	1553.650	1307.444	1022.577	1583.616	651.459	1028.917	1648.753	655.483	1003.496	1651.123	561.700	1009.136	1584.623	564.177	847.730	1627.834	398.580	0.000	0.000	0.000	983.548	1739.641	363.864	978.488	1739.438	418.142	966.872	1822.016	413.927	967.937	1820.261	357.799	885.822	2028.307	417.658	919.397	2024.384	438.124	952.438	2025.557	411.862	870.564	2038.680	259.326	888.914	2033.385	213.262	967.934	2037.172	276.306	667.967	1549.475	713.089	663.371	1603.420	692.960	681.954	1576.377	611.804	682.206	1518.821	630.482	843.432	1490.830	437.977	724.120	1458.893	437.397	725.024	1510.154	310.634	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	952.779	1976.558	382.393	877.955	1968.887	363.436	977.238	1619.949	386.696	777.924	1417.281	372.399
130	0.64500	852.410	1466.724	1251.517	854.007	1437.712	1050.671	857.997	1563.991	1336.133	868.160	1635.830	1156.219	957.893	1503.114	860.845	766.663	1502.475	877.953	921.642	1669.192	901.189	826.115	1678.756	903.322	1006.754	1577.643	910.678	719.667	1596.545	928.517	1001.645	1508.747	1310.677	710.580	1535.389	1304.448	1022.842	1564.695	650.247	1029.126	1630.033	652.413	1003.672	1629.612	558.519	1009.987	1563.335	562.900	847.682	1601.370	395.974	0.000	0.000	0.000	983.731	1711.998	360.282	980.235	1712.283	414.814	968.532	1794.432	410.632	969.163	1792.867	354.636	884.894	2000.357	415.674	921.103	1997.752	434.546	954.175	1998.286	408.059	871.901	2010.446	255.736	891.205	2004.595	209.488	969.582	2008.381	272.514	667.680	1534.435	710.475	663.129	1588.609	691.341	680.298	1563.885	609.411	680.531	1505.232	627.414	845.731	1474.643	437.342	724.545	1443.224	434.959	724.742	1498.618	310.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	953.674	1948.683	379.034	879.022	1941.275	360.493	977.642	1592.777	384.119	779.189	1405.063	370.257
131	0.65000	852.524	1449.974	1248.255	855.406	1421.688	1046.444	857.478	1546.561	1334.491	867.058	1619.696	1154.518	957.879	1487.889	857.334	765.730	1486.765	874.736	922.080	1653.895	898.866	826.506	1662.378	901.989	1006.612	1563.348	908.340	720.585	1580.713	925.820	1001.695	1492.613	1308.091	709.999	1516.894	1301.657	1023.125	1545.678	649.091	1029.342	1611.012	649.582	1003.896	1608.163	555.758	1010.706	1542.042	561.720	848.026	1574.750	394.431	0.000	0.000	0.000	985.278	1684.011	357.613	982.249	1684.578	411.885	970.036	1766.876	407.402	970.190	1764.823	351.621	885.920	1973.508	411.570	922.414	1970.904	430.103	955.607	1971.026	403.413	873.335	1981.779	251.207	892.310	1974.785	205.003	970.789	1978.795	267.706	667.460	1519.716	707.670	663.258	1574.240	689.281	680.095	1550.639	606.998	679.398	1491.719	624.209	847.069	1459.664	436.942	724.665	1429.087	432.727	724.403	1488.568	309.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	955.272	1921.310	375.162	878.958	1912.671	357.274	978.957	1564.831	382.588	780.828	1394.021	367.198
132	0.65500	852.697	1433.091	1245.380	856.649	1405.667	1042.653	856.807	1529.032	1332.875	866.012	1603.538	1153.091	957.882	1472.541	854.379	764.536	1471.873	871.663	922.110	1638.193	897.603	826.736	1645.900	901.214	1006.642	1548.825	906.678	717.831	1567.442	925.814	1001.316	1476.601	1305.837	709.560	1498.264	1299.090	1023.641	1526.700	648.300	1029.557	1591.996	647.156	1004.203	1586.734	553.332	1011.191	1520.754	560.876	848.321	1548.488	394.124	0.000	0.000	0.000	986.054	1655.745	355.199	983.953	1657.180	409.566	970.930	1738.903	404.187	971.357	1736.910	348.441	889.023	1948.150	405.868	923.942	1944.532	424.650	957.350	1944.031	397.934	874.645	1952.475	245.713	893.793	1944.622	199.303	972.187	1948.947	262.142	667.076	1505.184	704.651	663.310	1560.057	686.971	680.186	1537.400	604.476	678.828	1478.355	620.707	847.884	1445.125	436.425	725.305	1416.449	429.430	724.272	1480.193	307.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	956.947	1894.130	370.777	881.137	1885.615	352.598	979.350	1537.189	382.066	781.817	1384.114	363.470
133	0.66000	852.979	1416.273	1242.798	857.968	1389.405	1039.443	856.414	1512.008	1331.517	864.931	1587.219	1151.927	958.059	1457.068	852.268	764.751	1455.534	870.192	921.877	1622.163	897.134	826.533	1629.346	900.872	1006.807	1533.899	905.500	717.199	1551.245	924.725	1001.378	1460.886	1304.082	709.763	1479.250	1296.058	1024.007	1507.665	647.753	1030.091	1572.892	645.016	1004.956	1565.531	551.506	1011.906	1499.767	560.571	849.159	1522.304	394.593	0.000	0.000	0.000	986.922	1627.475	353.758	985.362	1629.650	407.756	971.923	1711.288	401.328	972.489	1708.494	345.607	890.642	1921.931	399.446	925.411	1918.368	418.311	958.746	1917.180	390.629	875.873	1922.509	239.357	894.665	1913.417	192.796	973.448	1918.526	255.688	666.590	1491.056	701.475	663.429	1546.104	684.658	680.873	1524.554	601.987	678.818	1465.330	617.361	847.457	1432.338	434.983	725.482	1406.435	425.923	724.342	1473.368	305.988	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	957.992	1866.267	365.670	882.222	1857.636	347.725	979.739	1509.498	382.164	782.485	1375.149	358.877
134	0.66500	853.539	1399.375	1240.882	859.150	1373.179	1037.039	856.011	1495.192	1330.379	863.889	1570.727	1151.087	958.404	1441.255	850.803	765.252	1439.716	868.594	921.215	1605.994	897.178	825.877	1612.730	900.792	1006.955	1518.830	904.760	716.450	1534.497	923.652	1001.513	1445.375	1303.098	709.622	1460.409	1294.321	1024.618	1488.733	647.747	1030.772	1553.857	643.500	1005.654	1544.169	550.052	1012.620	1478.615	560.657	848.106	1498.129	396.314	0.000	0.000	0.000	987.437	1598.863	352.543	986.105	1602.292	406.710	972.835	1683.632	398.577	973.410	1680.036	342.980	892.163	1895.725	391.915	925.530	1891.082	410.871	960.380	1890.606	383.976	876.993	1891.762	232.331	896.181	1881.331	186.297	973.975	1887.157	248.468	665.955	1477.207	698.553	663.540	1532.544	682.595	681.738	1512.126	599.890	679.215	1452.672	614.204	845.748	1423.708	432.021	725.341	1398.530	421.825	724.299	1467.195	303.252	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	958.285	1837.771	359.575	883.275	1829.686	341.993	980.219	1482.071	382.812	782.398	1367.597	353.762
135	0.67000	854.263	1382.570	1239.460	861.067	1357.673	1035.671	855.455	1478.479	1329.477	862.883	1554.251	1150.522	958.851	1425.429	850.137	765.360	1423.460	866.855	920.489	1589.748	897.468	825.109	1596.121	901.021	1007.219	1503.491	904.318	715.828	1517.243	922.808	1001.718	1430.761	1302.673	709.264	1441.451	1292.849	1025.138	1469.828	648.315	1031.419	1534.762	642.581	1006.732	1523.039	549.323	1013.474	1457.621	561.454	850.629	1470.669	397.756	0.000	0.000	0.000	987.954	1570.593	351.865	986.559	1574.917	405.778	973.316	1656.375	396.108	974.274	1651.445	340.544	893.575	1869.697	383.588	927.992	1866.677	403.020	961.538	1863.633	376.404	878.250	1860.577	224.385	897.676	1848.731	178.785	976.146	1856.750	240.907	665.441	1463.505	696.054	663.634	1519.125	681.049	682.849	1500.103	598.277	679.866	1440.476	611.460	844.546	1417.683	427.998	725.269	1391.523	417.012	724.342	1461.394	300.257	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	959.506	1810.412	353.203	884.281	1801.511	335.727	980.499	1454.641	383.939	781.715	1360.685	348.502
136	0.67500	855.032	1365.802	1238.531	862.561	1341.443	1034.749	854.503	1461.438	1328.935	861.889	1537.639	1150.229	959.461	1409.565	850.223	766.205	1406.925	866.484	919.482	1573.542	897.926	824.019	1579.394	901.458	1007.332	1488.024	904.406	715.239	1499.723	922.152	1001.936	1415.974	1302.716	709.060	1422.394	1291.918	1025.824	1450.823	649.449	1031.943	1515.699	642.263	1007.968	1501.451	549.181	1014.658	1436.587	562.818	852.499	1444.061	399.359	0.000	0.000	0.000	988.097	1542.294	351.469	986.784	1547.831	405.511	973.839	1629.258	393.618	974.692	1623.021	338.104	894.734	1843.578	374.321	928.515	1840.828	394.167	962.417	1837.091	368.010	879.921	1828.714	215.578	898.666	1815.224	170.837	977.450	1824.906	232.678	665.134	1450.102	694.058	663.845	1506.136	680.391	683.909	1488.572	597.336	680.557	1428.725	609.140	843.755	1411.184	423.636	724.835	1385.236	412.689	724.530	1456.002	296.993	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	960.694	1783.004	346.375	885.145	1773.445	328.829	980.751	1427.541	385.537	780.351	1354.126	343.312
137	0.68000	855.876	1348.946	1238.291	864.428	1325.277	1034.556	854.811	1445.582	1329.082	860.871	1520.967	1150.328	959.946	1393.900	850.789	767.597	1390.295	866.350	918.548	1557.236	898.676	823.041	1562.678	902.077	1007.288	1472.184	904.938	717.445	1479.240	920.218	1002.007	1401.554	1303.320	709.663	1403.010	1291.092	1026.465	1431.971	651.281	1032.420	1496.668	642.499	1009.214	1480.128	549.686	1015.654	1415.562	564.903	852.761	1420.367	401.729	0.000	0.000	0.000	988.535	1514.327	351.447	986.713	1521.277	405.543	975.295	1601.867	391.837	975.129	1594.746	335.715	895.630	1817.316	364.353	929.383	1815.338	384.454	964.682	1810.162	359.432	881.289	1796.336	206.430	901.162	1781.101	162.193	979.058	1792.856	224.162	664.948	1436.744	692.460	664.218	1493.165	680.148	684.672	1477.359	596.927	681.184	1417.349	607.276	843.878	1402.618	418.787	724.589	1379.085	408.371	724.682	1451.148	294.289	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	961.201	1755.159	339.018	885.898	1745.256	321.521	980.814	1400.599	387.832	779.176	1348.635	338.353
138	0.68500	856.644	1332.320	1238.822	866.187	1308.719	1035.104	854.855	1429.389	1329.486	859.802	1504.135	1150.682	960.815	1377.858	852.170	768.682	1373.600	866.267	917.293	1541.642	899.507	822.227	1545.848	902.686	1007.173	1456.371	905.920	717.334	1461.200	920.155	1002.118	1387.029	1304.498	709.805	1384.066	1290.968	1027.197	1413.282	653.622	1032.672	1477.867	643.368	1010.358	1458.676	550.762	1016.800	1394.508	567.560	850.724	1392.719	406.756	0.000	0.000	0.000	988.811	1486.637	351.578	986.545	1495.168	405.502	975.154	1575.220	389.208	975.609	1566.531	333.509	896.266	1790.837	353.615	929.758	1789.574	373.348	965.150	1783.631	349.341	882.866	1763.262	196.732	902.709	1746.373	153.328	980.490	1760.212	215.347	665.010	1423.548	691.197	664.512	1480.275	680.306	685.135	1466.501	596.863	681.338	1406.287	605.570	844.642	1398.498	416.696	723.966	1373.406	404.684	724.070	1447.113	292.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	961.943	1727.668	331.232	886.524	1716.962	313.773	980.845	1373.975	390.849	777.749	1343.521	334.473
139	0.69000	857.554	1315.618	1239.940	868.051	1292.073	1036.177	853.505	1412.086	1330.309	858.713	1487.341	1151.531	961.816	1361.854	853.745	769.778	1356.814	866.580	916.661	1524.564	900.756	821.298	1529.117	903.752	1006.875	1440.423	907.219	716.003	1444.927	919.830	1002.265	1372.593	1306.019	710.110	1365.222	1291.424	1028.140	1394.784	656.560	1032.591	1459.031	644.792	1011.157	1437.239	552.508	1017.885	1373.843	571.101	850.106	1366.118	411.130	0.000	0.000	0.000	989.047	1459.140	351.905	986.383	1469.286	405.370	975.321	1548.920	386.569	976.048	1538.444	331.283	896.742	1764.268	342.216	929.308	1763.364	362.041	965.879	1756.699	338.977	884.593	1729.736	186.652	904.004	1711.012	144.306	981.393	1726.448	206.090	665.360	1410.458	690.276	664.849	1467.404	680.918	685.465	1455.857	597.153	681.662	1395.475	604.141	844.902	1391.873	414.092	723.531	1368.404	401.714	723.995	1443.316	290.743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	961.336	1700.989	322.812	886.993	1688.534	305.798	981.258	1347.964	394.848	777.076	1338.550	331.071
140	0.69500	858.457	1298.946	1241.576	869.869	1275.115	1037.875	853.101	1395.497	1331.564	857.611	1470.330	1152.695	962.635	1345.639	855.522	770.859	1339.974	867.390	915.762	1508.074	902.275	820.345	1512.088	904.882	1006.534	1424.373	908.827	716.285	1426.728	920.695	1002.391	1358.276	1307.951	710.384	1346.616	1292.381	1028.851	1376.299	659.990	1032.532	1440.476	646.622	1011.935	1416.047	554.831	1018.913	1353.172	575.001	854.627	1345.563	411.544	0.000	0.000	0.000	989.039	1431.931	352.242	986.294	1443.837	405.518	975.693	1522.968	383.879	976.436	1510.550	329.005	896.772	1737.078	330.198	929.343	1737.300	351.084	965.264	1729.451	327.552	886.174	1695.615	176.249	906.503	1674.849	135.155	983.118	1693.236	196.873	665.826	1397.290	689.645	665.093	1454.517	681.908	685.594	1445.351	597.868	682.056	1384.742	603.151	844.159	1385.461	410.492	722.414	1364.134	399.983	723.871	1439.753	290.279	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	961.488	1673.000	314.063	887.363	1659.795	297.220	981.704	1322.549	399.547	776.208	1333.686	328.791
141	0.70000	859.401	1282.324	1243.673	871.537	1257.967	1040.061	852.501	1378.786	1333.198	856.371	1453.241	1154.155	963.512	1329.169	857.682	771.899	1322.725	868.127	915.104	1491.357	904.257	819.503	1495.061	906.322	1006.109	1408.307	910.708	716.460	1408.621	921.713	1002.472	1343.901	1310.225	710.723	1328.144	1293.922	1029.746	1358.014	663.692	1032.420	1421.787	648.978	1012.240	1395.111	557.651	1019.830	1332.709	579.321	857.134	1319.436	416.149	0.000	0.000	0.000	989.290	1405.134	353.078	986.793	1419.536	405.997	975.296	1497.441	380.496	976.601	1482.678	326.735	897.769	1709.836	317.089	929.836	1711.424	338.024	964.885	1702.037	316.036	887.396	1661.116	165.841	908.737	1638.285	125.920	984.523	1659.269	187.509	666.449	1384.147	689.504	665.536	1441.511	683.390	685.614	1434.814	599.051	682.337	1374.132	602.675	844.260	1379.425	407.996	722.078	1359.049	398.643	724.326	1436.244	290.577	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	961.391	1644.750	305.143	887.862	1630.460	288.114	981.732	1297.249	404.675	775.978	1329.437	327.385
142	0.70500	860.382	1265.539	1246.172	873.242	1240.665	1042.839	851.918	1362.080	1335.115	855.187	1436.163	1156.020	964.175	1312.491	860.166	772.375	1305.456	869.343	914.223	1474.480	906.319	819.045	1478.034	908.002	1005.748	1392.038	912.979	716.059	1391.013	922.935	1002.524	1329.541	1312.896	710.996	1309.878	1295.911	1030.559	1339.817	667.723	1032.207	1403.226	651.719	1012.275	1374.356	561.026	1020.640	1312.480	584.066	859.129	1298.646	420.813	0.000	0.000	0.000	989.123	1378.482	353.780	986.460	1394.992	406.340	975.478	1472.001	377.542	976.884	1455.186	324.641	897.458	1681.893	303.988	929.644	1684.762	324.815	964.556	1674.073	304.028	888.820	1625.852	155.238	911.029	1600.909	116.562	989.629	1629.308	179.353	667.212	1370.908	689.790	665.844	1428.313	685.192	685.576	1424.118	600.707	682.710	1363.346	602.595	844.614	1373.862	406.582	722.128	1353.898	397.983	724.220	1433.091	291.665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	961.978	1616.009	296.106	887.478	1601.456	279.116	981.562	1272.396	410.202	775.459	1325.523	326.333
143	0.71000	861.409	1248.668	1248.991	874.791	1223.223	1046.103	851.671	1345.676	1337.498	853.897	1418.849	1158.120	964.684	1295.563	862.959	772.693	1287.798	870.881	913.680	1457.339	908.916	818.486	1460.489	910.124	1005.270	1375.580	915.648	715.962	1373.174	924.394	1002.653	1315.141	1315.905	711.310	1291.780	1298.509	1031.366	1321.359	671.978	1032.040	1384.663	654.772	1012.102	1353.626	564.734	1021.042	1292.574	588.969	856.478	1273.505	426.194	0.000	0.000	0.000	989.164	1352.592	355.093	986.567	1371.157	406.604	975.457	1446.896	374.530	976.897	1427.642	322.386	894.585	1653.234	292.721	928.090	1656.739	313.235	963.882	1645.943	291.699	889.491	1589.839	145.201	913.941	1562.522	107.782	991.095	1595.162	170.155	668.055	1357.398	690.538	666.283	1414.878	687.513	685.560	1413.183	602.801	682.997	1352.352	603.046	844.963	1368.451	406.337	722.155	1348.778	397.798	724.187	1429.997	292.903	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	962.811	1586.654	287.077	887.264	1571.750	269.637	982.046	1248.509	416.207	774.706	1322.342	325.835
144	0.71500	862.276	1231.853	1252.216	876.119	1205.764	1049.821	851.345	1329.036	1340.138	852.626	1401.486	1160.454	964.879	1278.268	865.939	773.014	1269.784	872.782	913.072	1439.970	911.851	818.030	1442.651	912.674	1004.821	1358.930	918.828	715.639	1354.979	926.026	1002.471	1300.434	1318.976	711.732	1273.726	1301.473	1032.096	1303.046	676.559	1032.137	1365.989	658.118	1011.717	1333.081	568.766	1021.604	1272.552	594.212	857.072	1250.186	431.173	0.000	0.000	0.000	989.179	1327.093	356.583	986.426	1347.897	406.948	975.431	1421.995	371.290	976.572	1399.975	319.950	896.227	1624.501	276.626	925.047	1626.809	299.210	963.405	1616.977	279.048	891.174	1552.480	134.085	916.558	1524.135	99.246	987.706	1555.062	159.461	668.753	1343.674	691.678	666.789	1401.309	690.284	685.480	1401.964	605.384	683.333	1341.110	604.117	845.398	1363.292	407.543	722.781	1344.216	398.060	724.312	1427.045	294.243	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	962.639	1557.478	277.402	886.855	1541.832	260.223	982.152	1224.685	422.275	774.924	1319.016	325.520
145	0.72000	863.201	1214.960	1255.790	877.575	1188.198	1053.899	851.110	1312.384	1343.036	851.352	1384.029	1163.107	964.932	1260.943	869.311	773.309	1251.802	874.868	912.629	1422.335	915.309	817.593	1424.477	915.559	1004.335	1341.801	922.484	715.337	1336.752	927.475	1002.323	1285.579	1322.272	712.186	1255.811	1304.848	1032.810	1284.809	681.228	1031.969	1347.332	661.630	1011.206	1312.669	573.203	1021.832	1252.651	599.530	856.372	1226.697	436.948	0.000	0.000	0.000	988.819	1301.546	357.690	986.531	1325.477	407.124	975.250	1397.393	367.735	976.765	1373.085	317.771	893.137	1594.815	264.722	926.083	1601.189	285.484	962.266	1588.023	266.063	892.580	1516.334	123.366	917.637	1485.195	91.009	988.405	1519.367	150.394	669.446	1329.701	693.275	667.128	1387.236	693.360	685.433	1390.319	608.474	683.713	1329.378	605.596	845.918	1357.986	408.810	722.844	1339.603	399.507	723.920	1424.491	296.233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	961.760	1527.919	267.350	886.757	1511.268	250.424	982.289	1201.543	428.624	774.086	1316.642	326.227
146	0.72500	864.073	1198.173	1259.632	878.854	1170.639	1058.275	850.960	1295.681	1346.267	850.091	1366.534	1165.919	964.814	1243.263	872.973	773.170	1233.694	877.465	912.126	1404.467	918.988	817.147	1406.464	919.223	1003.810	1324.342	926.645	715.458	1318.177	929.611	1002.151	1270.574	1325.844	712.755	1237.988	1308.569	1033.490	1266.360	685.954	1032.131	1328.509	665.415	1010.832	1292.470	577.745	1022.094	1232.874	605.004	858.341	1204.255	441.892	0.000	0.000	0.000	988.663	1276.889	359.216	986.505	1303.391	407.130	974.764	1372.961	363.815	976.620	1346.007	315.334	894.163	1564.846	248.348	925.673	1573.031	271.078	961.471	1558.422	253.019	895.453	1478.867	113.527	919.385	1445.827	83.197	986.757	1480.825	140.882	670.083	1315.466	695.186	667.597	1373.063	696.807	685.431	1378.238	611.985	684.039	1317.466	607.510	846.286	1353.127	411.150	723.042	1335.189	401.302	724.171	1422.020	298.783	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	961.483	1498.527	257.245	886.452	1480.067	240.741	982.422	1178.858	435.062	774.143	1313.831	327.330
147	0.73000	864.992	1181.120	1263.840	880.009	1153.022	1062.882	850.808	1278.958	1349.656	848.720	1348.885	1168.936	964.260	1225.590	876.756	773.354	1215.459	879.895	911.497	1386.251	923.048	816.730	1387.910	922.735	1003.385	1306.479	931.097	714.729	1299.452	932.040	1001.858	1255.344	1329.533	713.347	1220.182	1312.551	1034.045	1247.704	690.869	1032.321	1309.749	669.418	1010.102	1272.226	582.590	1022.105	1213.231	610.682	859.040	1181.990	447.644	0.000	0.000	0.000	988.547	1252.437	360.430	986.200	1281.343	406.879	974.314	1348.605	359.780	976.596	1319.176	312.943	891.655	1534.360	235.826	924.793	1544.338	256.668	961.009	1527.728	239.913	894.976	1439.778	104.759	920.301	1405.778	76.247	987.354	1444.475	132.177	670.777	1301.206	697.497	668.159	1358.635	700.562	685.501	1365.988	615.850	684.397	1305.345	609.862	846.675	1348.721	414.101	723.359	1330.748	404.256	725.002	1418.968	302.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	960.871	1468.681	247.157	886.489	1447.728	230.867	982.476	1156.532	441.528	774.370	1310.976	329.005
