NO_OF_FRAMES	208
NO_OF_CAMERAS	24
NO_OF_MARKERS	39
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:29:23.061	241358.03123630
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
173	0.86000	869.719	793.513	1247.669	868.776	769.099	1049.672	856.225	892.889	1328.843	828.941	964.367	1153.298	936.689	844.785	872.201	750.138	821.269	858.101	870.526	1005.298	913.351	776.483	998.682	900.428	966.621	928.731	931.387	684.592	897.954	903.756	1008.579	864.650	1297.645	721.418	822.955	1309.969	1010.206	865.784	696.997	1012.596	926.427	671.761	985.174	885.108	587.695	993.492	827.310	619.261	835.383	796.076	442.393	952.721	768.941	436.736	946.781	767.317	297.021	949.721	821.834	305.342	928.141	829.911	224.785	924.244	774.557	217.758	822.011	861.177	19.178	857.267	880.421	18.675	890.583	853.341	16.448	802.794	702.412	24.910	823.689	654.061	27.549	900.342	714.605	17.949	656.523	915.185	656.518	649.835	971.596	665.847	669.205	989.074	582.834	670.268	929.775	570.249	833.834	986.047	392.101	699.278	982.365	386.247	709.745	1098.519	373.634	891.792	821.342	64.406	815.963	809.407	80.618	895.633	717.680	387.405	746.520	1016.508	323.178
174	0.86500	869.229	772.068	1243.377	867.424	749.030	1044.607	857.222	871.026	1326.667	829.612	944.538	1151.400	937.646	827.613	869.326	750.387	802.989	853.421	868.996	986.655	910.767	774.891	980.566	896.600	966.532	911.395	929.841	683.495	879.178	899.296	1009.491	841.097	1293.906	720.667	802.693	1306.931	1010.791	847.409	695.532	1013.136	908.327	671.209	985.666	868.386	586.494	994.272	810.074	616.831	833.811	777.628	442.463	953.595	748.057	436.098	946.098	752.270	296.883	952.104	806.266	306.737	929.821	817.835	226.626	924.097	762.940	217.916	822.035	860.178	20.015	857.314	879.599	19.807	890.659	852.475	17.327	802.727	700.932	23.796	824.310	652.397	24.208	901.358	714.005	17.517	656.786	891.232	654.089	649.862	947.934	660.460	669.341	961.368	576.307	670.105	901.591	566.862	834.289	953.357	387.517	698.248	949.131	380.890	709.934	1064.732	368.155	891.609	818.480	65.939	816.059	806.022	82.879	895.225	699.883	386.397	746.357	981.757	319.390
175	0.87000	868.705	750.913	1239.487	866.054	729.232	1039.729	858.108	849.203	1324.900	830.514	924.708	1149.829	938.304	809.143	866.889	750.148	784.976	849.386	867.738	968.298	908.746	773.098	962.194	893.044	965.761	893.425	927.903	682.612	860.938	895.252	1010.390	817.770	1290.554	719.990	782.035	1303.951	1011.799	829.163	693.598	1013.313	890.209	670.063	986.425	851.462	584.830	994.994	792.611	614.525	832.568	758.182	443.508	953.632	727.656	435.481	945.800	738.532	296.124	954.023	791.897	307.805	932.135	807.430	228.422	924.264	752.870	217.607	822.008	859.866	20.466	857.272	879.349	20.432	890.633	852.193	17.906	802.117	700.586	22.665	824.001	651.866	22.431	900.405	713.233	17.366	656.887	866.942	652.211	649.927	923.917	656.068	668.551	933.549	571.327	669.759	873.515	564.507	834.414	920.482	384.552	698.903	915.304	376.460	709.649	1029.978	363.438	891.698	816.347	66.178	815.460	804.509	83.571	894.798	683.018	384.952	747.574	947.301	316.097
176	0.87500	868.054	729.807	1236.050	864.512	709.380	1035.284	858.682	827.496	1323.547	831.514	904.865	1148.468	939.432	790.572	864.959	750.096	766.954	845.709	866.369	949.279	906.910	771.343	943.800	889.842	964.656	875.092	925.737	682.268	843.325	892.265	1010.784	794.622	1287.556	719.678	761.516	1301.264	1012.768	811.101	691.283	1013.277	872.511	668.536	987.150	834.192	582.824	995.782	775.207	612.219	830.955	738.074	444.842	952.794	708.508	434.606	945.980	726.614	293.963	955.105	778.975	307.747	933.642	798.368	229.197	924.420	744.688	216.199	822.034	860.112	20.841	857.483	878.967	21.118	890.677	851.912	18.308	801.795	700.199	21.899	823.966	651.392	20.982	900.099	712.798	17.222	656.762	842.357	650.804	649.259	899.379	652.582	668.202	906.191	567.613	669.350	845.946	562.972	834.545	887.574	383.151	697.768	880.103	374.309	709.558	994.854	359.478	891.345	814.748	66.424	815.440	803.399	83.641	894.582	667.593	382.645	748.381	912.010	313.442
177	0.88000	867.263	708.927	1232.897	863.128	689.515	1031.398	858.905	805.783	1322.333	832.516	885.078	1147.268	940.301	771.711	863.163	750.339	748.883	842.581	865.038	929.979	905.293	770.213	925.281	887.028	964.453	856.971	924.004	682.391	825.816	890.497	1010.822	771.491	1285.042	719.599	741.352	1298.990	1013.458	793.330	688.734	1012.778	854.933	666.530	987.516	816.936	580.507	996.242	757.946	609.589	832.519	718.903	445.422	951.659	691.468	432.790	945.447	716.710	290.395	955.283	768.393	306.123	933.894	790.757	228.287	923.973	737.579	213.520	822.040	859.930	21.196	857.469	878.725	21.626	890.629	851.714	18.690	801.678	699.856	21.373	824.153	651.023	19.823	900.359	712.698	16.891	656.502	817.727	649.903	648.291	874.713	649.933	667.958	879.260	564.885	668.993	818.906	561.887	834.395	854.431	383.013	697.969	844.848	372.789	709.394	959.102	356.433	891.185	813.227	66.282	815.249	802.224	83.631	894.389	653.561	379.240	748.290	875.602	311.761
178	0.88500	866.253	688.132	1230.302	861.671	669.448	1028.087	858.999	784.450	1321.285	833.620	865.237	1146.264	941.095	752.695	861.610	750.578	730.235	839.712	864.475	911.082	904.031	769.674	906.680	884.852	964.609	838.426	922.629	682.441	807.781	888.924	1010.366	748.463	1282.847	719.508	721.554	1297.198	1013.899	775.843	686.059	1012.240	837.633	664.357	987.235	800.097	578.043	996.278	740.921	606.640	833.157	700.834	444.635	951.066	677.833	428.900	944.979	707.964	286.110	954.952	759.068	303.228	933.841	784.156	226.355	923.205	731.239	209.860	822.007	859.704	21.652	857.378	878.570	22.199	890.548	851.509	19.169	801.461	699.606	20.708	824.184	650.606	18.495	899.894	712.441	16.827	655.958	793.209	649.322	647.379	850.078	647.831	667.562	852.579	562.859	668.574	792.131	561.323	834.330	821.314	383.733	697.989	809.576	372.324	709.096	923.057	354.136	891.298	811.792	66.022	814.975	800.943	83.475	894.644	641.525	374.152	749.069	839.518	310.743
179	0.89000	865.329	667.277	1228.205	860.089	649.423	1025.574	859.067	763.572	1320.388	834.630	845.165	1145.472	941.396	733.499	860.707	749.928	711.403	837.925	864.116	891.240	903.245	769.858	887.735	883.474	964.959	819.319	921.508	682.207	789.411	887.917	1009.853	725.413	1281.128	719.803	702.283	1295.551	1014.181	758.680	683.049	1011.627	820.623	662.068	986.260	783.797	575.517	996.304	724.408	603.280	834.645	687.168	439.064	951.645	667.044	422.998	944.616	699.841	281.075	954.610	750.743	300.000	933.106	777.902	224.199	922.592	725.693	205.952	821.977	859.595	22.161	857.344	878.360	22.906	890.529	851.308	19.782	801.315	699.350	20.224	824.027	650.420	17.671	899.644	712.060	16.638	655.312	769.012	649.260	646.811	825.847	646.051	666.926	826.044	561.283	668.068	765.616	561.352	834.580	788.109	385.180	697.724	774.006	372.723	709.123	886.928	352.074	891.270	810.468	65.920	814.638	799.520	83.354	894.968	631.226	367.401	749.300	802.615	310.640
180	0.89500	864.087	646.522	1226.728	858.331	629.473	1023.748	859.751	743.084	1319.887	835.605	825.171	1144.954	941.196	713.737	860.289	749.447	691.850	836.994	864.521	871.214	902.912	770.546	868.089	883.506	965.527	799.357	920.674	681.721	770.753	887.475	1009.040	702.272	1279.902	719.744	683.487	1294.860	1014.051	741.396	679.889	1011.158	803.687	659.882	985.224	768.268	573.028	996.108	708.305	599.622	834.226	675.011	433.284	952.989	658.317	416.390	944.217	692.526	276.326	954.528	742.891	296.685	932.807	772.379	221.820	921.717	720.647	202.208	822.157	859.440	22.730	857.560	878.153	23.454	890.661	851.176	20.258	801.278	699.234	19.977	823.945	650.247	17.029	900.352	712.690	16.347	654.949	745.001	649.930	646.420	801.619	645.240	666.202	799.620	560.424	667.419	739.136	562.157	835.286	754.860	387.462	697.951	738.848	373.763	708.109	850.067	351.214	891.456	809.397	65.888	814.671	798.206	83.436	895.236	622.018	360.347	750.027	766.195	311.687
181	0.90000	862.859	625.742	1225.789	856.460	609.388	1022.672	860.091	722.669	1319.417	836.671	805.163	1144.867	940.562	693.333	860.031	748.908	672.146	837.069	865.550	850.793	903.151	771.569	848.001	884.344	966.200	778.576	920.142	681.408	751.824	887.411	1008.247	679.104	1279.136	719.177	665.042	1294.808	1013.957	724.436	676.936	1011.288	787.234	658.499	984.154	753.510	570.923	995.759	693.159	595.978	835.981	667.406	427.724	953.493	650.138	410.458	943.541	685.543	271.684	954.581	735.095	293.264	932.525	766.849	219.471	920.888	715.862	198.595	822.179	859.259	23.459	857.615	877.900	24.246	890.725	850.904	20.973	801.235	698.927	19.522	823.939	650.016	16.343	900.301	712.388	16.247	654.560	721.236	651.406	645.987	777.749	645.045	665.330	773.347	560.209	666.363	712.915	563.697	835.671	721.544	389.969	698.409	703.819	375.744	708.127	813.546	349.984	891.775	808.191	66.147	814.676	796.997	83.954	895.321	613.420	353.751	750.597	729.328	313.425
182	0.90500	861.731	605.079	1225.682	854.194	589.276	1022.416	860.469	702.338	1319.243	837.813	784.872	1144.932	940.231	672.916	859.990	748.183	652.488	838.283	866.920	830.043	903.779	772.689	827.711	885.479	967.466	757.654	920.016	681.520	732.641	888.286	1007.451	655.744	1278.802	718.780	646.865	1295.479	1013.453	707.576	674.630	1010.861	770.797	658.149	983.308	740.080	569.690	995.369	678.977	592.634	835.704	661.239	422.932	954.082	642.364	404.885	943.217	679.163	267.629	954.067	728.322	290.053	932.172	761.879	217.524	920.065	711.535	195.560	822.091	859.012	24.265	857.515	877.678	25.217	890.583	850.599	21.830	801.175	698.688	19.135	823.737	649.699	15.745	899.932	712.167	16.150	654.044	697.653	653.516	645.568	753.935	645.537	664.586	747.165	560.737	665.442	686.855	565.853	835.428	687.812	392.363	699.090	669.220	378.805	708.554	777.311	349.231	891.607	807.182	66.669	814.602	795.504	84.502	895.932	605.881	347.177	751.161	691.904	316.181
183	0.91000	860.078	584.443	1226.471	852.226	568.921	1023.022	861.018	682.218	1319.617	839.054	764.414	1145.204	939.340	651.686	859.857	747.656	633.069	839.709	868.353	809.192	904.514	774.004	807.324	886.788	967.330	735.482	919.797	681.562	713.259	889.503	1006.847	632.661	1279.068	717.997	628.936	1296.661	1012.831	690.851	672.725	1010.253	754.600	658.776	982.399	727.472	569.108	995.150	665.538	589.492	836.232	650.134	420.285	954.367	634.865	399.933	942.694	673.593	264.465	954.308	722.261	287.633	931.811	757.353	216.086	919.148	707.624	193.243	822.005	858.822	25.143	857.514	877.439	26.252	890.545	850.347	22.689	801.055	698.505	18.929	823.596	649.610	15.813	899.927	712.116	16.052	653.566	674.384	656.190	645.179	730.365	646.510	664.010	721.016	561.821	664.651	660.879	568.771	836.043	657.736	395.267	699.791	634.512	382.950	709.281	741.606	349.059	891.521	806.080	67.301	814.534	794.339	85.190	895.850	597.693	340.854	752.072	655.600	319.902
184	0.91500	858.735	563.947	1227.922	849.770	548.056	1024.300	861.559	662.065	1320.581	840.481	743.869	1145.865	938.675	630.565	860.134	746.863	612.254	842.686	869.604	788.182	905.395	775.241	786.865	888.292	968.127	713.857	919.942	681.734	693.719	891.148	1006.159	609.561	1279.842	717.050	611.279	1298.399	1012.244	674.249	670.883	1009.619	738.524	659.805	981.989	715.338	568.955	994.816	652.614	586.456	836.915	636.116	417.891	954.409	626.693	395.281	942.753	668.630	262.310	954.480	716.441	286.507	931.758	753.102	215.555	919.040	703.974	191.681	822.110	858.475	26.358	857.664	877.062	27.538	890.667	850.009	23.660	801.009	698.317	18.799	823.611	649.435	15.372	899.807	711.920	16.043	652.942	651.185	659.277	644.973	706.931	647.869	663.606	694.659	563.552	663.932	634.855	572.416	834.080	631.983	398.193	700.280	600.133	388.116	709.492	705.381	349.266	891.888	805.044	67.983	814.728	792.996	86.030	897.092	591.614	336.252	752.801	618.908	324.182
185	0.92000	857.360	543.452	1229.884	847.406	526.843	1026.210	861.778	641.555	1321.723	841.963	723.190	1146.911	937.800	609.230	860.470	745.999	592.355	845.423	870.947	766.874	906.031	776.520	766.304	889.862	968.607	692.134	920.109	681.946	673.901	893.173	1005.522	586.919	1281.208	716.334	593.701	1300.473	1011.736	657.816	669.235	1008.798	722.383	661.069	981.673	703.385	569.086	994.563	639.953	584.040	834.408	633.733	412.133	954.212	619.070	391.385	943.235	663.572	260.716	954.442	711.020	285.976	931.906	749.191	215.934	919.612	700.636	190.881	822.238	858.040	27.735	857.840	876.538	28.951	890.861	849.602	24.773	801.035	698.099	18.734	823.687	649.256	14.821	899.812	711.640	15.954	652.236	628.180	662.899	644.877	683.579	649.543	663.556	668.308	565.769	663.251	608.865	576.561	834.615	597.107	403.591	700.924	566.622	394.182	710.624	669.394	349.557	893.816	803.702	69.148	815.037	791.628	86.961	896.679	585.413	331.824	753.942	582.954	329.032
186	0.92500	856.149	523.024	1232.362	845.087	505.306	1028.814	861.981	621.274	1323.372	843.510	702.332	1148.253	937.121	587.590	861.315	744.611	572.743	847.810	872.082	744.964	906.923	777.698	745.523	891.688	969.107	669.981	920.452	682.156	653.989	895.610	1004.671	564.489	1283.136	715.949	575.912	1302.874	1011.252	641.749	667.905	1008.054	706.521	662.392	981.137	691.146	569.791	994.287	627.243	582.013	834.009	628.114	406.551	954.343	611.307	388.794	943.447	658.777	259.868	954.242	705.607	286.342	932.098	745.349	216.945	920.013	697.338	190.643	822.506	857.656	29.139	858.082	876.075	30.458	891.068	849.188	25.922	801.059	697.955	18.707	823.545	649.026	14.512	899.966	711.524	15.821	651.535	605.339	666.932	645.125	660.445	651.639	663.882	641.990	568.535	662.795	582.942	581.285	835.497	564.625	409.239	701.485	533.529	400.946	712.175	635.532	350.865	894.292	802.549	70.271	815.509	790.379	88.310	896.030	579.414	328.411	754.773	546.905	334.765
187	0.93000	854.997	502.329	1235.261	842.656	483.612	1031.823	862.306	601.101	1325.322	845.013	681.402	1149.873	936.345	565.653	862.164	744.183	550.599	851.212	873.309	723.430	908.346	778.840	724.479	893.665	969.559	647.593	921.014	682.441	633.870	898.298	1004.059	542.274	1285.575	715.088	558.699	1305.670	1010.577	625.696	667.049	1007.360	690.612	664.019	980.674	678.662	570.875	993.869	614.602	580.716	832.925	622.778	404.548	954.363	603.929	387.316	943.364	654.237	259.415	954.469	700.579	286.922	932.388	741.687	218.557	920.203	694.341	190.988	822.584	857.436	30.558	858.444	875.446	32.122	891.574	848.741	28.026	801.024	697.814	18.635	823.565	648.963	13.966	899.678	711.229	15.906	650.832	582.579	671.286	645.431	637.339	654.134	664.430	615.855	571.894	662.510	557.272	586.529	836.498	529.476	414.707	701.766	501.424	408.287	713.052	601.603	352.682	894.698	801.509	71.666	815.808	789.103	89.801	895.278	573.998	326.201	755.148	512.146	341.170
188	0.93500	853.810	481.644	1238.349	840.393	461.808	1035.460	862.485	580.930	1327.639	846.680	660.498	1151.959	935.797	543.403	863.509	743.640	529.191	854.502	874.216	701.535	910.251	779.725	703.223	896.258	969.978	625.081	921.870	682.037	613.828	901.628	1003.154	520.182	1288.557	714.580	541.312	1309.000	1010.110	609.418	667.084	1006.667	674.287	666.282	980.280	665.729	572.810	993.598	601.369	580.301	832.536	615.596	404.211	954.065	596.861	386.627	943.482	650.002	259.449	954.259	695.662	287.856	932.340	738.228	220.214	920.504	691.326	191.640	822.949	856.354	33.839	858.654	874.705	35.654	891.556	847.820	30.339	800.943	697.523	18.619	823.612	648.718	13.716	899.671	710.999	15.972	650.333	559.959	675.852	646.072	614.285	657.191	665.167	589.920	575.747	662.258	531.870	592.131	755.530	477.740	347.816	700.779	572.675	411.575	716.999	615.468	380.027	894.958	800.122	73.534	816.255	787.477	91.583	895.926	568.485	324.764	719.828	660.340	408.819
189	0.94000	852.657	460.920	1241.942	838.554	440.053	1039.589	862.229	560.394	1330.081	847.654	638.302	1153.813	935.259	521.040	864.973	743.092	507.711	857.611	875.099	679.185	912.355	780.514	681.560	898.833	970.838	602.386	923.204	682.181	593.434	905.096	1002.420	498.526	1291.929	714.363	523.578	1312.149	1009.729	592.643	667.931	1006.512	657.616	669.311	980.219	651.980	575.563	993.288	587.538	580.874	830.631	606.058	402.863	953.868	589.892	386.828	943.209	645.901	260.041	954.274	691.178	289.206	932.298	734.633	222.200	920.631	688.403	192.879	823.330	854.765	37.308	858.818	873.623	39.116	891.919	846.989	33.150	800.969	697.214	18.606	823.643	648.528	13.682	899.717	710.594	16.152	649.731	537.365	680.808	646.785	591.223	660.687	665.830	564.183	580.039	662.253	506.744	598.059	756.038	444.069	354.816	701.560	543.825	413.828	720.775	630.435	405.616	894.293	798.609	75.535	816.573	785.591	93.664	895.650	563.448	324.033	714.532	535.048	357.303
190	0.94500	851.665	440.271	1245.778	836.619	418.292	1044.021	862.219	540.313	1332.737	849.138	617.029	1156.070	934.583	498.490	866.162	742.762	486.152	861.221	875.837	656.408	914.758	781.382	659.708	901.902	971.276	579.013	924.704	682.586	572.693	908.282	1001.608	476.845	1295.643	714.224	505.764	1315.539	1009.187	575.131	669.301	1005.958	639.931	672.793	980.200	637.716	578.796	992.740	572.937	582.205	831.603	597.237	403.294	953.580	583.090	387.875	943.262	642.034	261.542	954.040	686.939	291.196	932.279	731.531	224.811	920.487	685.104	194.763	823.720	853.413	41.497	859.217	872.227	43.555	892.356	845.729	36.769	800.774	696.714	18.959	823.458	648.322	13.769	899.668	710.259	16.307	649.338	514.570	685.828	647.256	568.103	664.347	666.721	538.699	584.579	662.457	481.753	604.232	756.397	411.164	361.999	702.293	515.069	415.835	721.137	599.811	402.162	894.235	796.781	78.071	816.979	783.313	96.316	895.884	558.415	323.249	714.171	502.922	359.963
191	0.95000	850.366	419.352	1249.797	834.551	396.311	1048.588	862.547	519.443	1335.353	850.518	595.468	1158.552	934.436	475.674	868.018	742.705	464.279	864.555	876.572	633.289	917.566	782.171	637.471	905.155	971.796	555.331	926.514	683.335	551.820	911.318	1000.711	455.326	1299.613	714.053	487.665	1319.000	1008.518	557.196	671.161	1005.737	621.859	676.771	980.166	622.841	582.690	992.238	557.914	584.028	830.970	590.238	404.760	953.162	576.585	389.651	943.344	638.011	264.095	953.737	682.963	294.278	931.946	727.762	228.258	920.851	681.925	197.686	824.215	851.509	46.550	859.647	870.105	49.094	892.690	844.052	41.055	800.784	696.312	19.146	823.294	648.164	13.803	899.636	709.629	16.626	648.859	491.931	691.078	647.623	544.975	668.186	667.510	513.378	589.507	662.878	457.011	610.467	757.000	378.998	368.967	702.519	486.897	418.123	723.044	571.430	398.583	894.645	794.351	81.717	817.505	780.814	99.529	897.722	553.685	325.194	714.573	471.076	362.613
192	0.95500	849.362	398.620	1254.196	832.634	374.221	1053.297	862.026	499.547	1338.680	852.004	574.056	1161.149	934.304	452.448	870.165	742.628	442.034	868.401	877.285	609.894	920.577	783.032	614.950	908.739	972.456	531.106	928.493	683.767	530.029	917.284	999.826	433.629	1303.694	714.006	469.420	1322.499	1007.811	538.635	673.259	1005.605	603.201	681.054	980.556	607.499	586.967	991.975	542.114	586.247	830.652	583.065	407.669	952.676	570.065	392.291	943.570	633.998	267.938	953.334	678.468	298.425	931.635	723.912	232.921	921.488	678.308	201.635	825.578	849.821	52.246	860.186	867.656	55.129	893.192	841.944	46.328	800.977	695.830	19.357	823.066	648.010	13.792	898.800	708.076	16.958	648.502	469.338	696.327	648.053	521.757	672.305	668.350	488.292	594.621	662.437	432.360	617.158	756.903	347.519	375.864	703.360	459.307	420.008	724.518	542.283	394.722	895.139	791.630	86.160	817.455	776.962	102.619	896.272	548.948	326.460	714.867	439.797	365.280
193	0.96000	848.096	377.725	1258.687	831.192	352.577	1058.372	862.111	479.341	1342.327	853.441	552.377	1163.814	933.581	428.942	872.445	742.758	419.657	872.353	878.007	586.485	923.960	783.914	592.301	912.449	972.957	506.545	930.816	684.315	507.711	921.895	998.853	412.055	1308.037	714.015	450.893	1326.102	1007.161	519.592	675.612	1005.678	583.981	685.617	980.940	591.768	591.596	990.849	526.344	588.846	830.342	576.293	411.842	952.508	563.528	396.115	943.953	629.551	272.458	952.941	673.930	303.611	931.403	719.749	238.528	922.271	674.718	206.497	826.128	846.687	59.136	860.718	864.442	62.322	893.541	839.156	52.473	801.130	695.308	19.697	822.322	648.168	13.130	899.753	708.164	17.644	647.915	446.583	701.740	647.985	498.557	676.536	669.138	463.258	599.742	662.863	407.876	623.489	756.698	316.845	382.627	704.348	431.818	421.336	726.242	512.889	390.724	895.594	788.095	91.264	817.984	773.141	106.717	896.285	543.280	329.111	714.901	409.179	367.587
194	0.96500	847.351	356.935	1263.193	829.831	330.857	1063.510	861.990	458.882	1345.954	854.944	530.856	1166.667	933.135	405.466	875.010	742.873	397.280	876.359	878.850	562.902	927.102	784.870	569.442	916.456	973.444	481.867	933.335	684.817	485.122	926.581	997.792	390.436	1312.436	713.724	431.953	1329.741	1006.118	500.203	678.187	1005.709	564.181	690.292	981.369	575.554	596.621	990.096	510.052	591.692	829.421	569.787	416.863	952.186	556.305	400.705	944.271	624.707	277.865	952.012	668.197	310.007	931.214	715.027	245.218	923.149	670.325	212.290	826.306	842.277	67.048	860.750	860.451	71.124	894.028	835.644	59.469	801.410	694.739	20.229	822.132	648.034	13.026	899.879	706.971	18.347	647.358	423.774	707.134	648.080	475.194	680.924	669.803	438.349	604.971	663.253	383.423	629.777	756.258	286.813	389.057	704.084	404.520	422.618	727.917	483.527	386.073	896.257	783.892	97.098	818.721	768.638	111.427	895.563	537.759	332.514	714.929	378.770	369.543
195	0.97000	846.385	336.143	1267.763	828.578	309.210	1068.626	861.831	438.374	1349.595	856.303	509.131	1169.526	932.660	381.879	877.718	742.951	374.724	880.594	879.643	539.386	930.083	785.779	546.301	920.521	973.812	457.151	935.918	685.380	462.314	931.504	996.709	368.701	1316.888	713.590	412.913	1333.418	1005.174	480.396	680.848	1005.981	544.073	695.093	982.169	558.888	601.880	989.268	493.453	594.754	829.160	562.792	422.608	951.977	548.640	406.019	944.842	619.321	284.059	951.000	662.594	316.931	930.788	709.749	252.330	924.017	665.703	218.813	826.738	837.407	74.854	861.325	855.706	80.029	894.488	831.561	67.084	801.732	693.881	20.857	822.001	647.835	12.925	900.600	705.645	19.736	646.878	400.718	712.424	647.752	451.608	685.314	670.178	413.458	610.280	663.541	358.965	636.052	755.928	257.580	395.151	706.814	377.512	421.848	729.571	454.452	381.371	896.885	778.945	103.462	819.514	763.395	116.428	894.920	531.919	336.836	714.741	348.618	371.166
196	0.97500	845.325	315.354	1272.362	827.499	287.553	1073.700	861.646	417.800	1353.080	857.668	487.403	1172.416	932.136	358.186	880.663	742.990	351.813	884.910	880.784	515.261	934.100	786.591	523.135	924.662	974.168	432.351	938.768	685.249	438.209	936.836	995.668	346.931	1321.239	713.683	393.667	1337.009	1004.257	460.366	683.702	1006.004	523.481	699.906	982.992	541.646	607.146	988.186	476.317	598.095	828.956	555.087	428.971	951.776	540.372	411.957	945.837	613.161	290.693	950.535	656.178	323.908	930.295	703.819	259.890	924.954	659.939	225.632	828.131	832.447	82.857	862.131	849.308	89.977	894.931	826.337	75.391	802.661	693.157	21.178	821.874	647.522	12.823	901.178	703.567	20.706	646.488	377.516	717.776	647.404	428.080	689.821	670.425	388.711	615.505	663.819	334.657	642.269	755.491	228.880	400.961	707.919	350.712	421.409	730.942	425.068	375.954	897.465	773.196	110.011	820.204	756.993	121.872	894.555	525.111	341.929	714.546	318.794	372.187
