NO_OF_FRAMES	358
NO_OF_CAMERAS	24
NO_OF_MARKERS	46
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-24, 11:23:52.016	500228.80772950
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_2	cluster_tibia_right_4	cluster_tibia_right_3	calc_med_right	calc_back_right	calc_lat_right	forfoot_med_right	toe_right	forfoot_lat_right	mal_med_right	mal_lat_right	mal_lat_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_2 X	cluster_tibia_right_2 Y	cluster_tibia_right_2 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	calc_med_right X	calc_med_right Y	calc_med_right Z	calc_back_right X	calc_back_right Y	calc_back_right Z	calc_lat_right X	calc_lat_right Y	calc_lat_right Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_med_right X	mal_med_right Y	mal_med_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
381	1.90000	833.725	-2201.301	1426.121	837.795	-2255.979	1249.794	861.314	-2057.970	1495.338	895.201	-2019.300	1305.215	985.317	-2227.034	968.607	739.581	-2193.462	976.652	940.554	-2018.094	996.711	859.209	-2003.089	1002.415	1017.505	-2213.303	1057.734	706.758	-2157.661	1048.040	1011.927	-2166.199	1502.070	682.016	-2087.638	1431.382	0.000	0.000	0.000	1055.583	-2186.063	670.465	1021.361	-2126.153	574.126	1042.398	-2189.642	572.424	903.592	-2160.679	450.989	1028.837	-2156.512	463.255	1037.857	-2036.083	437.634	1042.359	-2034.958	495.472	1025.261	-1948.136	498.448	1022.139	-1947.249	442.642	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	705.950	-2255.525	745.384	703.962	-2204.346	717.404	732.109	-2235.902	641.963	725.951	-2288.136	662.681	891.381	-2338.517	538.499	768.991	-2336.721	508.642	770.197	-2322.573	383.271	768.630	-2269.734	394.677	783.082	-2248.175	315.809	781.139	-2302.487	302.916	912.071	-2189.057	22.808	0.000	0.000	0.000	836.882	-2174.566	30.552	893.751	-2387.791	20.836	862.374	-2434.834	20.135	799.816	-2372.377	18.383	915.416	-2262.355	74.951	820.676	-2233.072	64.895	1001.519	-1718.136	476.642	976.173	-2139.503	380.729	822.200	-2388.780	459.863
382	1.90500	833.811	-2219.012	1422.860	837.930	-2272.515	1246.627	860.358	-2075.999	1492.667	894.392	-2036.046	1302.675	984.744	-2242.419	962.524	737.325	-2209.990	973.593	942.165	-2034.282	994.565	860.957	-2019.698	999.668	1014.971	-2229.773	1050.776	705.923	-2171.881	1043.745	1011.515	-2183.171	1498.837	681.066	-2107.414	1427.803	0.000	0.000	0.000	1055.384	-2209.168	669.137	1020.873	-2151.761	571.190	1042.223	-2215.185	571.179	904.205	-2190.241	450.276	1028.691	-2186.156	461.351	1038.253	-2066.704	435.444	1044.138	-2065.459	493.015	1026.668	-1978.633	496.118	1022.660	-1977.769	440.644	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	706.905	-2273.930	741.443	703.435	-2220.066	714.527	731.394	-2251.358	639.170	726.215	-2304.755	660.128	891.276	-2353.339	533.967	767.373	-2348.662	503.182	770.773	-2333.535	378.236	767.680	-2281.222	390.951	781.817	-2257.255	313.392	783.806	-2311.517	298.797	912.391	-2189.364	22.677	0.000	0.000	0.000	837.243	-2175.008	31.088	893.880	-2387.996	19.989	862.094	-2435.203	18.858	799.416	-2372.765	17.723	916.557	-2264.093	74.298	822.970	-2233.013	65.633	1002.980	-1748.637	475.261	975.034	-2170.028	378.537	820.833	-2402.093	455.523
383	1.91000	833.866	-2236.205	1419.832	838.441	-2288.868	1243.351	859.267	-2093.911	1490.187	893.358	-2052.327	1300.505	984.311	-2258.089	956.445	734.600	-2225.164	970.611	941.820	-2050.441	993.417	861.902	-2036.200	997.563	1013.970	-2246.350	1044.344	704.943	-2185.545	1040.506	1011.091	-2199.685	1495.983	680.127	-2127.607	1424.392	0.000	0.000	0.000	1055.352	-2232.269	668.233	1021.519	-2177.824	568.373	1045.205	-2243.154	570.739	903.777	-2219.150	449.992	1028.547	-2216.115	459.904	1038.550	-2097.784	433.667	1045.680	-2096.566	490.961	1028.402	-2009.906	494.462	1023.569	-2009.311	439.185	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	706.768	-2289.048	737.247	703.147	-2234.806	711.007	731.207	-2265.217	635.422	725.692	-2318.919	655.510	891.384	-2367.576	528.890	767.161	-2359.865	497.286	771.774	-2343.320	373.386	767.311	-2291.499	387.441	782.318	-2265.049	310.886	784.999	-2318.867	294.659	912.530	-2189.573	22.885	0.000	0.000	0.000	837.528	-2175.261	31.782	894.319	-2388.235	19.340	862.356	-2435.474	17.937	799.755	-2373.018	17.606	917.327	-2265.927	72.732	824.186	-2234.274	64.888	1004.501	-1779.568	473.538	973.951	-2200.520	377.549	820.103	-2414.123	450.303
384	1.91500	834.076	-2253.194	1417.138	839.017	-2305.295	1239.980	858.134	-2111.540	1487.992	892.035	-2067.744	1298.498	983.868	-2273.793	950.506	731.945	-2240.466	967.766	942.673	-2066.385	991.934	862.356	-2052.625	995.897	1013.213	-2262.290	1038.617	704.121	-2199.380	1038.173	1010.583	-2215.871	1493.329	679.244	-2147.978	1421.310	0.000	0.000	0.000	1055.189	-2254.576	667.536	1021.021	-2203.610	566.092	1045.388	-2268.856	570.535	903.248	-2248.177	449.877	1028.390	-2246.327	459.076	1038.771	-2128.918	432.113	1046.884	-2127.897	489.423	1029.486	-2040.646	492.780	1024.133	-2040.462	437.701	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	706.095	-2303.412	732.449	703.162	-2248.745	706.958	730.772	-2277.198	631.174	724.888	-2332.309	650.220	891.332	-2381.133	523.416	768.364	-2371.133	491.926	771.792	-2352.340	368.676	767.644	-2300.856	384.437	783.264	-2272.089	308.958	784.828	-2325.421	290.701	912.826	-2190.124	23.307	0.000	0.000	0.000	837.662	-2175.611	32.388	894.571	-2388.497	18.696	862.437	-2435.791	17.125	799.838	-2373.264	17.387	917.670	-2266.762	72.328	823.014	-2235.047	65.002	1005.907	-1810.319	471.083	973.087	-2231.538	377.065	819.605	-2425.293	444.423
385	1.92000	834.272	-2270.122	1414.792	839.646	-2321.860	1236.782	857.347	-2128.573	1485.712	890.863	-2083.774	1296.674	983.472	-2289.648	944.656	729.328	-2255.887	965.208	941.186	-2082.113	991.347	862.402	-2068.161	995.361	1013.327	-2276.798	1034.851	703.387	-2213.479	1036.143	1010.161	-2231.824	1490.993	678.272	-2167.947	1418.534	0.000	0.000	0.000	1055.388	-2277.227	667.231	1022.558	-2231.689	564.074	1046.092	-2294.741	571.432	902.543	-2277.558	450.207	1028.160	-2276.600	458.926	1038.794	-2160.312	431.153	1047.590	-2159.161	488.229	1030.838	-2072.109	491.390	1024.872	-2071.972	436.471	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	705.259	-2317.236	727.475	703.195	-2262.209	702.781	731.446	-2289.657	626.728	724.311	-2345.131	644.901	891.070	-2394.188	517.583	768.682	-2381.078	486.864	770.811	-2360.597	364.556	768.982	-2309.450	382.088	784.546	-2278.809	307.432	784.119	-2331.752	287.303	912.850	-2190.285	23.655	0.000	0.000	0.000	837.699	-2175.979	32.942	894.656	-2388.682	18.260	862.430	-2436.009	16.391	799.805	-2373.462	17.146	917.864	-2267.449	72.543	821.522	-2235.657	65.733	1007.534	-1841.528	468.320	971.917	-2262.961	377.423	818.960	-2435.926	438.257
386	1.92500	834.602	-2287.218	1412.609	840.161	-2338.492	1233.991	855.587	-2145.739	1484.106	890.021	-2101.014	1294.731	983.346	-2305.126	939.202	726.936	-2271.146	962.637	940.789	-2097.524	991.272	861.967	-2084.441	993.688	1015.450	-2290.540	1032.282	702.408	-2227.269	1034.319	1009.969	-2247.904	1488.919	677.199	-2187.883	1416.395	0.000	0.000	0.000	1055.347	-2299.212	667.106	1019.512	-2256.230	562.760	1042.785	-2318.339	571.046	902.626	-2308.186	450.362	1027.862	-2306.952	459.444	1038.755	-2192.000	430.534	1047.867	-2190.434	487.467	1031.930	-2103.808	490.439	1025.253	-2103.489	435.379	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	704.473	-2330.850	722.277	703.375	-2275.336	698.440	731.886	-2301.783	622.377	723.757	-2357.612	639.401	890.895	-2406.738	511.710	769.311	-2392.002	481.261	769.620	-2368.182	361.258	770.152	-2317.270	380.156	786.431	-2285.355	305.478	783.404	-2337.719	284.926	912.740	-2190.391	24.073	0.000	0.000	0.000	837.733	-2176.167	33.260	894.689	-2388.748	17.999	862.390	-2436.097	15.958	799.775	-2373.599	16.951	917.397	-2268.070	72.481	823.021	-2237.453	65.149	1009.119	-1872.605	464.956	977.497	-2297.786	377.798	820.500	-2446.749	432.286
387	1.93000	834.911	-2304.395	1410.671	840.739	-2355.171	1231.787	854.698	-2162.346	1482.069	888.647	-2117.468	1293.367	983.969	-2320.371	935.076	725.004	-2286.409	959.945	939.810	-2112.707	990.753	860.980	-2100.184	992.615	1014.925	-2304.333	1031.162	701.490	-2241.015	1032.938	1009.835	-2263.669	1487.018	676.440	-2207.382	1414.251	0.000	0.000	0.000	1051.448	-2317.820	666.284	1018.515	-2282.735	562.156	1042.785	-2344.106	572.556	901.751	-2337.577	452.290	1027.428	-2337.393	460.830	1038.511	-2223.865	430.481	1047.727	-2221.335	487.311	1033.365	-2136.348	490.173	1025.192	-2134.592	434.323	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.843	-2344.088	717.015	703.581	-2288.204	694.149	733.126	-2314.050	617.621	723.262	-2369.625	633.900	890.415	-2417.815	505.649	766.394	-2399.607	476.770	768.671	-2375.160	358.573	769.481	-2324.690	378.344	786.268	-2291.385	304.161	783.276	-2343.065	283.541	912.634	-2190.433	24.431	0.000	0.000	0.000	837.649	-2176.399	33.713	894.564	-2388.807	17.797	862.243	-2436.186	15.532	799.575	-2373.691	16.649	917.826	-2269.064	72.389	824.535	-2238.642	64.647	1010.540	-1903.415	460.913	979.367	-2332.830	382.004	821.335	-2455.950	426.283
388	1.93500	835.184	-2321.718	1409.031	841.330	-2371.774	1230.015	853.287	-2179.101	1480.564	887.265	-2134.081	1292.068	985.233	-2335.594	933.589	723.450	-2302.051	957.337	938.977	-2128.231	988.961	859.545	-2116.060	991.467	1016.445	-2318.167	1030.331	700.589	-2255.159	1032.104	1009.751	-2279.355	1485.360	675.962	-2228.044	1412.716	0.000	0.000	0.000	1051.566	-2339.823	667.707	1017.558	-2309.480	562.535	1042.938	-2370.230	575.128	900.962	-2367.197	455.209	1026.783	-2367.659	463.033	1037.974	-2255.462	430.859	1047.415	-2252.283	487.632	1034.061	-2167.568	489.443	1025.252	-2166.057	433.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.312	-2357.113	711.927	703.809	-2300.804	690.208	734.256	-2326.508	613.327	722.240	-2380.270	628.171	889.837	-2428.185	499.988	766.219	-2411.033	472.269	767.535	-2381.934	356.033	768.632	-2332.087	376.653	785.201	-2297.339	303.031	782.461	-2348.645	281.659	912.680	-2190.649	24.907	0.000	0.000	0.000	837.709	-2176.732	34.274	894.499	-2388.927	17.571	862.216	-2436.397	15.061	799.494	-2373.841	16.435	917.961	-2269.635	72.482	824.329	-2238.858	65.301	1012.183	-1934.593	456.658	975.066	-2359.761	382.499	820.956	-2465.032	420.747
389	1.94000	835.483	-2339.037	1407.754	841.937	-2388.523	1228.681	851.984	-2195.714	1479.246	885.578	-2150.597	1291.261	986.458	-2351.017	934.362	722.588	-2317.885	955.057	936.915	-2143.707	987.651	857.520	-2131.719	990.423	1018.356	-2332.224	1029.908	699.814	-2269.708	1031.797	1009.797	-2295.094	1483.843	675.204	-2247.448	1411.627	0.000	0.000	0.000	1048.553	-2361.030	669.850	1016.866	-2336.319	563.973	1042.626	-2395.994	578.634	900.173	-2396.907	458.745	1026.171	-2398.098	466.378	1037.383	-2287.253	431.938	1047.017	-2283.162	488.645	1034.298	-2198.261	488.801	1025.239	-2197.415	432.817	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	703.086	-2369.763	707.082	703.888	-2313.027	686.897	734.072	-2336.299	609.574	721.763	-2391.142	622.954	887.812	-2434.145	493.759	765.347	-2421.640	468.045	766.158	-2389.274	353.163	768.560	-2339.768	374.784	783.915	-2303.471	301.841	781.647	-2354.377	279.849	912.682	-2190.793	25.377	0.000	0.000	0.000	837.852	-2177.028	34.907	894.417	-2388.997	17.376	862.161	-2436.520	14.742	799.361	-2373.927	16.252	917.410	-2270.322	72.796	824.349	-2239.797	65.604	1013.508	-1965.143	451.529	972.371	-2388.763	385.296	818.580	-2472.958	415.690
390	1.94500	835.862	-2356.301	1406.976	842.639	-2405.181	1227.614	851.050	-2213.127	1478.396	883.819	-2167.423	1290.671	987.112	-2366.530	936.284	722.386	-2334.090	953.088	933.259	-2158.289	987.433	855.426	-2147.535	989.568	1019.581	-2345.918	1030.149	699.170	-2284.877	1031.922	1009.830	-2310.644	1482.509	674.634	-2266.778	1410.955	0.000	0.000	0.000	1048.527	-2383.124	672.794	1015.982	-2362.967	566.233	1042.458	-2421.909	583.129	897.203	-2425.655	464.063	1025.352	-2428.340	470.722	1036.501	-2318.454	433.382	1045.479	-2311.874	489.178	1033.293	-2226.689	487.525	1025.096	-2228.722	432.391	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	702.205	-2381.947	703.232	703.614	-2324.758	684.474	734.125	-2346.161	606.761	721.024	-2401.272	618.513	884.257	-2441.257	489.693	764.292	-2431.975	463.828	765.189	-2396.937	349.675	768.545	-2347.800	372.376	783.024	-2310.097	300.451	780.989	-2360.607	277.194	912.643	-2191.008	25.872	0.000	0.000	0.000	837.941	-2177.155	35.450	894.234	-2389.129	17.237	861.996	-2436.624	14.418	799.160	-2374.034	16.035	917.693	-2270.915	73.044	823.951	-2240.301	66.083	1017.436	-1999.743	447.284	971.386	-2421.623	390.432	817.718	-2481.767	411.374
391	1.95000	836.304	-2373.514	1406.599	843.367	-2421.945	1226.926	850.031	-2230.253	1478.038	882.010	-2184.198	1290.389	987.550	-2382.327	938.628	722.664	-2350.464	951.604	930.901	-2174.171	985.956	853.317	-2163.697	988.848	1021.171	-2359.694	1030.439	698.567	-2300.498	1032.234	1010.068	-2326.251	1481.371	674.215	-2286.114	1410.702	0.000	0.000	0.000	1055.815	-2410.192	677.834	1015.251	-2389.427	569.331	1042.075	-2447.572	588.424	894.025	-2454.015	470.076	1021.590	-2453.623	474.315	1035.859	-2350.240	435.711	1044.820	-2342.005	491.276	1033.342	-2256.899	487.512	1024.861	-2259.662	432.410	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	701.180	-2393.900	699.762	703.349	-2336.207	682.573	734.174	-2355.804	604.483	720.982	-2412.140	614.865	881.582	-2447.992	486.040	763.479	-2441.789	459.973	765.107	-2404.812	346.417	767.140	-2356.093	370.057	782.438	-2316.907	299.108	781.143	-2367.000	274.843	912.681	-2191.314	26.416	0.000	0.000	0.000	837.690	-2177.590	35.953	893.889	-2389.289	17.081	861.802	-2436.746	14.041	798.895	-2374.132	15.805	917.527	-2272.042	73.283	822.232	-2239.924	67.352	1018.559	-2030.194	441.220	969.854	-2453.472	396.197	816.745	-2490.121	407.097
392	1.95500	836.654	-2390.685	1406.746	844.152	-2438.789	1226.576	848.978	-2247.787	1478.370	880.172	-2200.930	1290.338	987.918	-2398.218	940.995	723.293	-2366.952	950.481	928.095	-2190.409	984.070	851.166	-2179.627	988.917	1023.245	-2373.872	1032.126	698.085	-2316.691	1032.779	1010.349	-2341.792	1480.538	673.942	-2305.112	1410.983	0.000	0.000	0.000	1055.647	-2431.764	682.081	1014.361	-2415.377	573.021	1041.658	-2472.844	594.363	892.611	-2482.561	475.697	1020.688	-2483.429	480.483	1034.788	-2380.915	438.370	1044.088	-2371.749	493.917	1033.139	-2286.375	487.733	1024.793	-2290.961	432.739	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	700.421	-2405.714	696.848	702.961	-2347.763	680.830	734.656	-2366.894	602.472	719.463	-2421.261	611.529	879.677	-2454.465	482.756	762.329	-2451.328	456.589	765.033	-2412.475	343.308	765.773	-2364.107	367.931	780.512	-2323.053	298.570	781.113	-2372.853	272.724	912.813	-2191.328	26.787	0.000	0.000	0.000	838.025	-2177.846	36.482	893.822	-2389.312	17.013	861.682	-2436.880	13.830	798.673	-2374.158	15.671	917.634	-2273.088	73.673	823.870	-2241.827	67.070	1019.896	-2061.137	434.877	969.197	-2486.477	402.495	816.050	-2497.622	402.854
393	1.96000	837.051	-2407.902	1407.219	844.876	-2455.617	1226.734	848.251	-2265.232	1478.731	878.271	-2217.423	1290.724	988.313	-2413.831	943.235	724.030	-2383.861	949.824	926.752	-2205.973	986.040	849.192	-2195.815	989.658	1023.609	-2387.164	1033.073	697.553	-2333.228	1033.557	1010.681	-2357.225	1480.010	673.695	-2324.253	1411.544	0.000	0.000	0.000	1055.145	-2452.897	686.584	1013.447	-2441.281	577.373	1040.997	-2497.627	600.790	894.933	-2511.865	479.841	1022.519	-2517.467	489.053	1034.054	-2411.977	441.794	1043.072	-2400.820	497.132	1031.915	-2315.048	487.186	1024.608	-2321.708	433.252	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	699.786	-2417.463	694.605	702.506	-2359.278	679.342	734.362	-2377.336	600.826	719.721	-2431.288	609.033	878.429	-2460.792	479.798	761.423	-2460.363	453.519	764.705	-2419.125	340.360	765.104	-2371.323	366.202	780.925	-2328.511	297.379	781.110	-2377.654	270.797	913.040	-2191.412	27.251	0.000	0.000	0.000	838.320	-2178.178	37.204	893.708	-2389.432	16.913	861.652	-2436.984	13.566	798.543	-2374.115	15.490	917.623	-2273.818	74.271	824.484	-2242.595	67.575	1020.963	-2091.607	427.908	968.194	-2517.685	409.399	815.130	-2504.862	398.817
394	1.96500	837.552	-2425.163	1407.893	845.571	-2472.608	1227.294	847.542	-2282.796	1479.467	876.549	-2234.296	1291.286	988.811	-2429.370	945.186	724.951	-2400.883	949.408	923.923	-2222.036	985.980	847.208	-2212.124	990.697	1023.894	-2401.216	1034.482	697.258	-2350.685	1034.779	1011.075	-2372.652	1479.836	673.632	-2343.123	1412.749	0.000	0.000	0.000	1054.716	-2474.059	691.544	1012.374	-2466.800	582.346	1040.232	-2521.821	607.670	895.516	-2539.567	488.206	1021.544	-2546.420	496.567	1033.071	-2441.974	445.595	1042.033	-2429.594	500.898	1029.850	-2342.656	488.054	1024.624	-2352.743	434.259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	699.208	-2429.479	692.817	702.069	-2370.949	678.387	733.725	-2388.042	599.457	719.007	-2441.989	607.090	877.729	-2467.089	477.122	760.518	-2468.735	450.566	764.331	-2424.945	337.867	764.567	-2377.595	364.756	780.500	-2333.366	296.836	780.928	-2381.883	268.863	913.374	-2191.889	27.993	0.000	0.000	0.000	838.580	-2178.573	38.051	893.680	-2389.556	16.808	861.591	-2437.130	13.294	798.517	-2374.148	15.414	917.972	-2274.674	74.715	823.673	-2242.253	69.162	1022.101	-2122.566	420.749	967.134	-2548.846	417.082	814.084	-2511.480	395.050
395	1.97000	838.052	-2442.430	1408.843	846.175	-2489.779	1228.387	847.058	-2300.152	1480.385	874.892	-2251.267	1292.172	989.167	-2444.841	947.150	725.763	-2418.110	949.337	922.035	-2238.383	985.892	845.437	-2228.463	992.193	1022.481	-2414.089	1037.076	696.958	-2368.126	1035.886	1011.469	-2388.046	1480.032	673.590	-2361.868	1414.437	0.000	0.000	0.000	1054.323	-2494.805	696.802	1011.070	-2491.655	587.830	1039.573	-2545.733	614.974	894.861	-2567.510	495.791	1020.978	-2575.555	505.197	1032.469	-2472.475	450.134	1039.989	-2457.574	504.112	1031.803	-2372.830	489.913	1024.569	-2383.159	435.348	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	698.788	-2441.559	691.464	701.473	-2382.880	677.852	732.688	-2398.750	598.504	718.317	-2452.943	605.490	877.464	-2473.472	474.687	759.923	-2475.995	447.747	763.913	-2430.099	335.604	763.502	-2383.035	363.835	780.649	-2338.126	296.352	780.777	-2385.791	267.427	913.554	-2192.235	28.688	0.000	0.000	0.000	838.236	-2178.976	39.197	893.591	-2389.682	16.709	861.518	-2437.253	13.092	798.397	-2374.186	15.304	917.956	-2275.832	75.322	827.961	-2246.264	67.318	1023.095	-2153.448	413.043	965.995	-2579.977	425.369	813.093	-2517.503	391.508
396	1.97500	838.731	-2459.755	1410.096	846.769	-2507.004	1229.781	846.524	-2317.497	1481.637	873.142	-2268.118	1293.325	989.641	-2460.601	948.912	726.535	-2435.508	949.635	920.166	-2254.440	987.945	843.786	-2245.077	993.868	1022.522	-2429.653	1039.007	696.868	-2386.415	1037.029	1011.787	-2403.301	1480.672	673.577	-2380.573	1416.525	0.000	0.000	0.000	1053.967	-2515.381	702.281	1009.758	-2516.386	593.736	1038.539	-2569.183	622.686	894.276	-2594.895	503.894	1019.865	-2603.271	513.581	1031.521	-2501.774	454.882	1038.137	-2484.595	508.316	1031.319	-2400.961	490.970	1024.355	-2413.227	436.473	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	698.531	-2453.952	690.221	700.760	-2395.052	677.566	731.295	-2409.432	597.237	718.572	-2465.094	604.094	877.525	-2480.056	472.448	759.561	-2482.017	445.107	763.438	-2434.826	333.490	763.876	-2388.609	362.690	779.803	-2341.772	295.591	781.528	-2390.185	265.764	913.422	-2192.302	29.344	0.000	0.000	0.000	838.731	-2179.146	39.489	893.441	-2389.759	16.688	861.443	-2437.351	12.906	798.215	-2374.222	15.143	917.839	-2276.498	76.018	830.308	-2248.922	66.418	1023.753	-2184.272	404.954	965.097	-2610.309	433.998	812.165	-2523.027	388.225
397	1.98000	839.511	-2477.137	1411.686	847.362	-2524.296	1231.523	846.426	-2334.393	1482.898	871.523	-2285.039	1294.788	990.095	-2476.242	950.840	727.196	-2452.999	950.264	918.996	-2270.333	991.865	842.302	-2262.059	995.846	1023.634	-2447.812	1040.231	696.697	-2405.065	1038.026	1012.134	-2418.501	1481.670	673.629	-2399.395	1419.118	0.000	0.000	0.000	1053.430	-2535.565	707.897	1008.393	-2540.615	599.994	1037.553	-2592.281	630.547	894.146	-2621.619	512.208	1018.237	-2629.655	521.670	1030.599	-2530.564	459.882	1034.278	-2508.396	512.488	1030.702	-2428.730	492.053	1024.086	-2443.131	437.811	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	698.441	-2466.431	689.289	699.966	-2407.434	677.568	730.134	-2420.170	597.317	717.596	-2476.411	602.504	877.800	-2486.958	470.362	759.232	-2487.437	442.375	763.764	-2439.999	331.597	762.929	-2392.752	361.324	779.360	-2344.317	295.935	781.355	-2393.610	264.580	913.243	-2192.563	30.376	0.000	0.000	0.000	838.647	-2179.383	40.067	893.251	-2389.811	16.727	861.330	-2437.421	12.766	797.935	-2374.257	14.979	917.452	-2276.976	76.922	828.905	-2248.630	67.908	1024.467	-2215.718	396.732	964.161	-2640.247	443.090	813.482	-2526.995	385.517
