NO_OF_FRAMES	257
NO_OF_CAMERAS	24
NO_OF_MARKERS	43
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:23:03.575	240978.54400470
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	forfoot_med_right	toe_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
118	0.58500	854.474	1670.855	1303.405	845.143	1634.637	1108.679	870.911	1768.868	1378.485	880.997	1833.395	1195.033	956.643	1695.016	912.516	773.245	1694.803	926.505	910.577	1850.659	955.223	817.514	1861.357	950.186	1001.530	1764.750	965.416	716.818	1782.206	969.742	1003.014	1698.815	1354.741	723.307	1752.915	1352.818	1023.351	1791.670	699.863	1030.925	1854.051	718.910	1005.496	1879.757	628.993	1005.395	1813.699	616.416	846.668	1903.133	465.656	966.960	1893.640	444.965	971.455	2020.501	401.479	966.826	2031.573	455.196	955.002	2111.532	435.370	958.072	2099.354	380.143	875.350	2309.365	404.470	909.234	2307.663	422.833	939.296	2309.016	392.817	850.927	2306.427	247.128	866.849	2299.504	200.040	946.145	2309.609	255.707	664.442	1730.023	737.987	663.548	1785.133	721.686	683.685	1764.970	639.779	680.262	1704.947	653.858	846.335	1674.440	464.077	726.797	1644.508	465.552	736.032	1604.221	327.012	836.524	1634.747	18.863	872.732	1595.924	28.796	789.579	1591.286	69.317	754.483	1662.839	239.317	944.106	2259.019	371.445	867.693	2247.728	356.518	917.644	1913.261	368.678	776.522	1587.809	410.712
119	0.59000	854.181	1653.826	1299.444	845.304	1617.888	1104.263	870.000	1751.752	1374.832	880.137	1816.839	1191.479	956.905	1678.660	908.945	772.696	1678.578	923.272	911.591	1834.930	950.509	818.418	1845.701	945.783	1001.851	1748.398	961.228	716.910	1767.152	966.039	1002.392	1682.441	1350.880	722.431	1735.173	1348.649	1023.431	1772.778	695.222	1031.353	1835.546	713.404	1005.614	1860.017	623.167	1005.357	1793.490	611.386	846.552	1879.553	459.399	967.750	1870.282	439.699	971.884	1996.655	399.069	966.916	2006.305	453.090	955.452	2086.836	435.356	958.594	2076.065	379.839	875.760	2285.575	409.504	909.756	2285.636	426.872	941.879	2286.148	399.998	852.731	2285.978	252.076	868.418	2280.086	205.575	947.639	2288.415	261.498	664.495	1714.595	736.672	663.878	1769.232	718.903	684.742	1746.623	637.651	680.933	1687.157	653.523	846.096	1655.343	462.759	727.041	1626.539	463.652	736.144	1590.050	322.857	836.737	1631.928	18.583	873.061	1592.540	25.756	789.115	1585.432	65.296	753.520	1651.629	236.679	942.799	2235.443	375.602	868.418	2225.208	360.366	916.871	1888.912	363.632	776.825	1571.824	406.334
120	0.59500	853.603	1636.754	1295.150	845.571	1601.172	1099.671	869.000	1734.693	1370.913	879.280	1800.403	1187.662	957.236	1662.283	905.209	771.679	1662.163	920.055	912.492	1819.145	945.782	819.230	1830.274	941.653	1002.072	1732.036	956.978	712.771	1753.322	964.435	1002.095	1666.369	1346.881	721.445	1717.390	1344.384	1023.232	1753.571	690.254	1031.185	1816.726	707.525	1005.432	1839.905	617.006	1005.781	1773.229	606.270	846.492	1855.689	452.950	968.594	1846.405	434.219	972.745	1972.610	396.325	967.415	1980.875	450.479	956.117	2061.709	435.008	958.955	2052.199	379.047	876.298	2261.413	413.705	908.853	2260.742	430.852	940.680	2261.473	403.823	854.670	2264.630	256.124	871.839	2259.508	209.140	954.048	2268.840	269.096	664.887	1698.930	735.184	664.427	1753.118	716.002	685.696	1728.264	635.660	681.869	1669.257	652.898	845.793	1636.875	460.731	726.772	1609.292	461.404	736.400	1576.226	318.570	837.174	1629.457	18.661	873.550	1589.755	23.122	789.510	1580.665	61.205	752.422	1640.629	234.069	944.827	2213.047	379.925	869.182	2201.874	363.379	918.832	1866.581	358.549	777.147	1555.972	401.603
121	0.60000	853.361	1619.755	1290.742	845.634	1584.392	1095.026	868.012	1717.760	1366.735	878.128	1783.773	1183.600	956.894	1645.878	901.134	771.116	1645.815	916.228	913.365	1803.428	940.817	820.140	1814.777	936.916	1002.425	1715.958	952.534	714.539	1738.609	959.837	1001.658	1650.467	1342.739	720.559	1699.597	1339.952	1023.220	1734.784	685.299	1031.205	1798.243	701.594	1004.765	1819.128	610.499	1006.179	1752.966	600.982	846.633	1831.505	446.408	969.635	1822.588	428.641	973.580	1948.103	393.344	967.713	1954.554	446.818	957.084	2036.390	434.113	960.368	2028.568	378.242	875.587	2235.979	418.478	911.834	2233.790	436.619	941.293	2236.876	408.172	856.786	2242.402	259.408	873.976	2237.533	212.894	954.966	2246.164	273.328	665.576	1682.803	733.486	664.895	1736.990	713.093	687.907	1708.745	633.522	683.261	1651.256	651.963	845.092	1618.877	458.112	726.743	1592.447	458.665	736.919	1562.742	314.155	838.123	1626.940	18.735	874.166	1587.263	21.002	789.867	1576.415	57.719	751.895	1630.075	231.555	944.068	2187.394	382.669	870.010	2177.878	365.805	919.726	1842.731	353.374	777.096	1540.017	396.525
122	0.60500	853.207	1602.806	1286.116	846.481	1567.995	1090.075	866.897	1700.852	1362.422	877.025	1767.134	1179.419	956.949	1629.592	896.741	770.959	1629.663	912.330	914.307	1787.838	935.809	820.927	1799.385	932.266	1002.798	1699.914	947.932	714.530	1722.787	955.653	1001.229	1634.692	1338.576	719.544	1681.646	1335.332	1023.338	1716.038	680.216	1031.022	1779.740	695.202	1004.713	1799.158	603.924	1006.452	1732.496	595.485	846.890	1807.128	439.641	970.600	1798.181	422.773	974.908	1923.426	390.225	968.484	1928.497	443.723	957.877	2010.610	432.839	960.663	2003.510	376.544	875.940	2210.622	421.235	911.593	2209.592	439.804	944.037	2211.743	412.480	858.704	2219.331	262.043	876.165	2215.106	215.723	955.572	2221.804	276.528	666.535	1666.645	731.594	665.270	1720.150	709.844	688.214	1690.395	630.957	684.461	1633.447	650.797	846.042	1599.935	454.930	726.498	1575.960	455.763	737.704	1549.560	309.781	838.468	1624.905	19.429	874.874	1585.328	19.383	791.358	1571.157	54.688	752.217	1619.687	229.385	939.213	2162.171	382.634	870.969	2153.431	367.629	920.015	1818.736	348.255	776.916	1524.017	391.463
123	0.61000	852.891	1585.786	1281.306	846.865	1551.358	1085.120	865.671	1683.828	1358.041	875.977	1750.684	1175.209	957.546	1613.355	892.459	770.526	1612.808	908.165	915.214	1772.629	930.758	821.607	1784.132	927.674	1003.248	1683.943	943.243	714.751	1707.180	951.574	1000.961	1618.989	1334.462	718.237	1663.324	1330.736	1023.445	1697.376	675.035	1030.776	1761.216	688.872	1004.163	1778.444	597.084	1006.609	1711.794	589.780	847.226	1782.364	432.951	971.505	1773.450	416.756	975.824	1898.147	386.753	969.384	1902.168	440.346	958.885	1984.555	431.096	962.269	1979.072	374.956	876.523	2185.040	423.351	911.982	2183.722	442.024	943.479	2187.139	414.880	860.600	2195.472	263.976	878.608	2191.550	217.639	957.511	2197.557	279.282	667.257	1650.292	729.257	665.444	1703.341	706.463	688.030	1672.193	627.905	685.504	1615.645	648.997	842.984	1584.918	452.292	726.111	1559.562	452.800	738.037	1536.201	305.639	839.057	1623.329	20.320	875.817	1584.376	18.521	793.319	1566.630	53.993	753.442	1609.261	227.849	955.327	2140.587	390.615	871.816	2128.112	368.678	920.962	1794.121	343.293	776.676	1507.728	386.797
124	0.61500	852.617	1568.815	1276.829	847.572	1534.748	1080.193	864.366	1666.913	1353.713	874.885	1734.123	1171.267	957.413	1597.128	887.856	771.115	1595.668	903.551	915.982	1757.512	925.727	822.082	1769.712	923.154	1003.857	1668.171	938.283	715.015	1691.394	947.890	1000.601	1603.201	1330.455	717.069	1645.120	1326.271	1023.410	1678.622	669.781	1030.373	1742.665	682.293	1004.053	1758.087	590.185	1007.079	1691.283	584.064	847.347	1757.355	426.298	972.739	1748.641	411.029	977.019	1872.507	383.146	970.460	1875.622	436.942	959.817	1957.984	428.936	962.906	1953.387	372.795	877.041	2158.883	424.809	912.996	2157.593	442.711	945.929	2160.044	416.723	862.463	2170.956	265.068	881.045	2167.405	219.004	959.192	2172.443	281.123	667.636	1633.310	726.252	665.256	1686.103	702.925	687.210	1654.297	624.537	686.155	1598.035	646.540	842.130	1568.333	449.433	725.613	1542.852	449.633	738.072	1522.856	302.036	839.931	1622.459	21.304	876.769	1583.767	17.912	795.090	1564.025	54.360	755.041	1598.647	227.486	946.965	2111.029	388.106	872.772	2102.757	369.374	922.394	1769.314	338.465	776.418	1491.394	382.893
125	0.62000	852.530	1551.664	1272.000	848.273	1518.306	1075.101	863.035	1649.956	1349.565	873.696	1717.446	1167.850	957.224	1580.863	882.889	770.423	1580.171	899.620	916.650	1742.483	920.876	822.488	1754.989	919.045	1004.594	1652.489	933.273	714.854	1675.727	944.381	1000.689	1587.730	1326.717	715.848	1626.798	1321.985	1023.232	1659.772	664.603	1030.051	1724.240	675.756	1003.752	1737.437	583.194	1007.625	1670.670	578.489	847.950	1731.973	419.624	974.158	1723.632	405.374	978.275	1846.531	379.419	971.759	1848.783	433.167	961.042	1931.251	426.308	964.247	1927.741	370.256	878.098	2132.798	425.301	913.753	2130.906	444.180	946.625	2133.331	417.837	864.181	2145.707	265.559	882.743	2142.284	219.374	961.913	2147.520	282.326	667.916	1615.978	723.031	665.009	1668.746	699.561	686.112	1636.571	620.987	686.291	1580.323	643.247	841.258	1552.450	446.511	724.981	1526.015	446.807	739.292	1509.253	299.722	840.677	1621.802	22.686	877.497	1583.263	17.863	794.692	1563.909	56.000	756.192	1587.583	228.490	947.947	2084.905	388.320	873.665	2076.700	369.325	923.233	1743.862	334.110	776.122	1475.355	380.068
126	0.62500	852.394	1534.587	1267.446	849.184	1502.047	1069.999	861.684	1632.942	1345.802	872.557	1700.967	1165.186	957.632	1564.879	878.210	770.198	1564.887	894.914	918.278	1728.318	916.569	823.096	1740.354	915.089	1005.319	1637.120	928.072	714.975	1659.874	940.844	1000.722	1572.169	1323.130	714.704	1608.479	1317.986	1022.889	1640.673	659.619	1029.457	1705.204	669.490	1002.861	1715.730	576.600	1007.819	1649.660	573.193	848.144	1706.462	413.332	974.743	1698.498	399.817	979.350	1820.113	375.585	973.164	1821.852	429.568	962.294	1904.246	423.534	965.155	1901.391	367.546	879.701	2106.744	424.573	914.787	2104.394	443.916	947.142	2106.307	417.415	865.903	2119.826	265.277	884.763	2116.358	219.157	958.329	2119.098	279.965	668.178	1598.423	719.930	664.572	1651.168	696.737	685.011	1619.282	617.722	685.657	1563.122	640.053	840.763	1537.017	443.747	724.531	1509.266	443.938	740.394	1495.345	298.492	840.932	1621.105	24.008	877.791	1582.309	18.114	796.127	1562.544	57.951	756.639	1576.176	229.844	948.907	2058.105	387.866	874.643	2050.218	368.846	923.662	1717.933	330.163	776.046	1460.002	377.874
127	0.63000	852.194	1517.580	1263.289	850.300	1485.779	1065.010	860.361	1615.845	1342.630	871.436	1684.571	1162.715	957.818	1549.059	873.427	769.626	1549.062	890.346	919.027	1713.682	912.050	823.695	1725.513	911.268	1005.896	1621.872	923.038	718.178	1642.560	936.268	1000.906	1556.505	1319.787	713.546	1590.230	1314.381	1022.603	1621.538	655.707	1029.128	1686.309	663.936	1002.778	1694.158	570.580	1008.282	1628.157	568.903	848.173	1680.418	407.540	975.835	1672.572	394.777	980.706	1793.502	371.753	974.879	1794.460	425.500	962.132	1875.784	419.609	965.805	1874.440	364.403	882.613	2081.168	422.118	915.407	2076.952	442.857	949.071	2079.728	416.598	867.500	2093.327	264.192	886.632	2089.416	218.005	962.923	2092.239	279.874	668.446	1581.266	717.454	663.994	1634.277	695.031	684.035	1603.876	615.409	684.714	1547.316	636.588	841.048	1521.711	441.092	724.195	1492.308	441.412	742.160	1481.852	297.553	841.172	1620.222	25.166	877.979	1581.587	18.409	796.617	1559.722	59.635	755.935	1564.870	230.980	950.198	2031.200	386.785	875.715	2023.386	367.595	924.356	1691.435	326.607	776.225	1444.857	376.217
128	0.63500	852.237	1500.536	1258.976	851.461	1469.701	1060.113	859.312	1598.820	1340.159	870.436	1668.352	1160.304	958.022	1533.572	868.922	769.354	1532.980	886.049	919.988	1699.015	907.874	824.437	1710.242	907.900	1006.392	1606.735	918.168	718.749	1627.302	933.493	1001.191	1540.797	1316.618	712.397	1571.943	1310.801	1022.581	1602.533	653.143	1028.979	1667.541	659.302	1002.804	1672.296	565.729	1008.605	1606.281	566.046	847.936	1654.245	402.511	976.609	1646.370	390.190	981.964	1766.463	367.923	976.655	1767.070	421.778	965.405	1849.716	417.348	966.829	1847.464	361.177	884.031	2054.701	420.300	917.688	2050.995	440.870	950.477	2052.456	414.700	869.199	2066.309	262.001	888.077	2061.966	215.799	967.198	2065.919	279.482	668.239	1564.964	715.379	663.564	1618.520	694.058	682.884	1589.781	613.713	683.623	1532.783	633.545	841.944	1506.394	439.177	724.596	1475.091	439.050	743.928	1469.019	296.216	841.351	1619.624	25.914	878.174	1581.167	18.544	796.955	1557.834	60.776	754.865	1554.161	231.905	951.697	2004.154	384.955	876.780	1996.207	365.855	924.695	1664.422	323.511	777.082	1430.597	374.489
129	0.64000	852.197	1483.672	1255.221	852.947	1453.727	1055.277	858.521	1581.481	1338.032	869.285	1652.026	1158.154	957.874	1518.214	864.625	767.535	1518.725	881.527	920.871	1684.206	904.202	825.225	1694.646	905.258	1006.727	1592.033	914.025	719.283	1611.961	930.918	1001.430	1524.832	1313.563	711.321	1553.650	1307.444	1022.577	1583.616	651.459	1028.917	1648.753	655.483	1003.496	1651.123	561.700	1009.136	1584.623	564.177	847.730	1627.834	398.580	977.238	1619.949	386.696	983.548	1739.641	363.864	978.488	1739.438	418.142	966.872	1822.016	413.927	967.937	1820.261	357.799	885.822	2028.307	417.658	919.397	2024.384	438.124	952.438	2025.557	411.862	870.564	2038.680	259.326	888.914	2033.385	213.262	967.934	2037.172	276.306	667.967	1549.475	713.089	663.371	1603.420	692.960	681.954	1576.377	611.804	682.206	1518.821	630.482	843.432	1490.830	437.977	724.120	1458.893	437.397	745.060	1457.243	294.542	841.454	1619.257	26.451	878.313	1580.862	18.680	797.292	1556.629	61.535	752.959	1544.402	233.021	952.779	1976.558	382.393	877.955	1968.887	363.436	924.831	1636.979	320.772	777.924	1417.281	372.399
130	0.64500	852.410	1466.724	1251.517	854.007	1437.712	1050.671	857.997	1563.991	1336.133	868.160	1635.830	1156.219	957.893	1503.114	860.845	766.663	1502.475	877.953	921.642	1669.192	901.189	826.115	1678.756	903.322	1006.754	1577.643	910.678	719.667	1596.545	928.517	1001.645	1508.747	1310.677	710.580	1535.389	1304.448	1022.842	1564.695	650.247	1029.126	1630.033	652.413	1003.672	1629.612	558.519	1009.987	1563.335	562.900	847.682	1601.370	395.974	977.642	1592.777	384.119	983.731	1711.998	360.282	980.235	1712.283	414.814	968.532	1794.432	410.632	969.163	1792.867	354.636	884.894	2000.357	415.674	921.103	1997.752	434.546	954.175	1998.286	408.059	871.901	2010.446	255.736	891.205	2004.595	209.488	969.582	2008.381	272.514	667.680	1534.435	710.475	663.129	1588.609	691.341	680.298	1563.885	609.411	680.531	1505.232	627.414	845.731	1474.643	437.342	724.545	1443.224	434.959	745.845	1446.807	292.651	841.416	1618.904	26.907	878.278	1580.620	18.835	797.354	1555.787	62.271	751.580	1536.284	233.902	953.674	1948.683	379.034	879.022	1941.275	360.493	926.265	1608.646	318.944	779.189	1405.063	370.257
131	0.65000	852.524	1449.974	1248.255	855.406	1421.688	1046.444	857.478	1546.561	1334.491	867.058	1619.696	1154.518	957.879	1487.889	857.334	765.730	1486.765	874.736	922.080	1653.895	898.866	826.506	1662.378	901.989	1006.612	1563.348	908.340	720.585	1580.713	925.820	1001.695	1492.613	1308.091	709.999	1516.894	1301.657	1023.125	1545.678	649.091	1029.342	1611.012	649.582	1003.896	1608.163	555.758	1010.706	1542.042	561.720	848.026	1574.750	394.431	978.957	1564.831	382.588	985.278	1684.011	357.613	982.249	1684.578	411.885	970.036	1766.876	407.402	970.190	1764.823	351.621	885.920	1973.508	411.570	922.414	1970.904	430.103	955.607	1971.026	403.413	873.335	1981.779	251.207	892.310	1974.785	205.003	970.789	1978.795	267.706	667.460	1519.716	707.670	663.258	1574.240	689.281	680.095	1550.639	606.998	679.398	1491.719	624.209	847.069	1459.664	436.942	724.665	1429.087	432.727	746.282	1437.782	290.029	841.330	1618.691	27.363	878.273	1580.503	19.009	797.458	1554.710	62.408	750.386	1529.307	234.444	955.272	1921.310	375.162	878.958	1912.671	357.274	926.233	1580.513	317.325	780.828	1394.021	367.198
132	0.65500	852.697	1433.091	1245.380	856.649	1405.667	1042.653	856.807	1529.032	1332.875	866.012	1603.538	1153.091	957.882	1472.541	854.379	764.536	1471.873	871.663	922.110	1638.193	897.603	826.736	1645.900	901.214	1006.642	1548.825	906.678	717.831	1567.442	925.814	1001.316	1476.601	1305.837	709.560	1498.264	1299.090	1023.641	1526.700	648.300	1029.557	1591.996	647.156	1004.203	1586.734	553.332	1011.191	1520.754	560.876	848.321	1548.488	394.124	979.350	1537.189	382.066	986.054	1655.745	355.199	983.953	1657.180	409.566	970.930	1738.903	404.187	971.357	1736.910	348.441	889.023	1948.150	405.868	923.942	1944.532	424.650	957.350	1944.031	397.934	874.645	1952.475	245.713	893.793	1944.622	199.303	972.187	1948.947	262.142	667.076	1505.184	704.651	663.310	1560.057	686.971	680.186	1537.400	604.476	678.828	1478.355	620.707	847.884	1445.125	436.425	725.305	1416.449	429.430	746.256	1430.092	286.881	841.318	1618.435	27.813	878.271	1580.353	19.226	797.522	1554.477	62.768	749.967	1523.497	234.270	956.947	1894.130	370.777	881.137	1885.615	352.598	926.410	1552.211	316.501	781.817	1384.114	363.470
133	0.66000	852.979	1416.273	1242.798	857.968	1389.405	1039.443	856.414	1512.008	1331.517	864.931	1587.219	1151.927	958.059	1457.068	852.268	764.751	1455.534	870.192	921.877	1622.163	897.134	826.533	1629.346	900.872	1006.807	1533.899	905.500	717.199	1551.245	924.725	1001.378	1460.886	1304.082	709.763	1479.250	1296.058	1024.007	1507.665	647.753	1030.091	1572.892	645.016	1004.956	1565.531	551.506	1011.906	1499.767	560.571	849.159	1522.304	394.593	979.739	1509.498	382.164	986.922	1627.475	353.758	985.362	1629.650	407.756	971.923	1711.288	401.328	972.489	1708.494	345.607	890.642	1921.931	399.446	925.411	1918.368	418.311	958.746	1917.180	390.629	875.873	1922.509	239.357	894.665	1913.417	192.796	973.448	1918.526	255.688	666.590	1491.056	701.475	663.429	1546.104	684.658	680.873	1524.554	601.987	678.818	1465.330	617.361	847.457	1432.338	434.983	725.482	1406.435	425.923	746.337	1423.771	283.346	841.174	1618.221	28.273	878.188	1580.269	19.592	797.314	1553.598	62.921	750.110	1518.423	233.229	957.992	1866.267	365.670	882.222	1857.636	347.725	926.567	1523.538	316.339	782.485	1375.149	358.877
134	0.66500	853.539	1399.375	1240.882	859.150	1373.179	1037.039	856.011	1495.192	1330.379	863.889	1570.727	1151.087	958.404	1441.255	850.803	765.252	1439.716	868.594	921.215	1605.994	897.178	825.877	1612.730	900.792	1006.955	1518.830	904.760	716.450	1534.497	923.652	1001.513	1445.375	1303.098	709.622	1460.409	1294.321	1024.618	1488.733	647.747	1030.772	1553.857	643.500	1005.654	1544.169	550.052	1012.620	1478.615	560.657	848.106	1498.129	396.314	980.219	1482.071	382.812	987.437	1598.863	352.543	986.105	1602.292	406.710	972.835	1683.632	398.577	973.410	1680.036	342.980	892.163	1895.725	391.915	925.530	1891.082	410.871	960.380	1890.606	383.976	876.993	1891.762	232.331	896.181	1881.331	186.297	973.975	1887.157	248.468	665.955	1477.207	698.553	663.540	1532.544	682.595	681.738	1512.126	599.890	679.215	1452.672	614.204	845.748	1423.708	432.021	725.341	1398.530	421.825	746.202	1417.982	279.584	841.019	1618.068	28.793	878.046	1580.178	19.990	797.156	1552.681	63.067	750.306	1513.852	231.729	958.285	1837.771	359.575	883.275	1829.686	341.993	927.054	1495.068	316.879	782.398	1367.597	353.762
135	0.67000	854.263	1382.570	1239.460	861.067	1357.673	1035.671	855.455	1478.479	1329.477	862.883	1554.251	1150.522	958.851	1425.429	850.137	765.360	1423.460	866.855	920.489	1589.748	897.468	825.109	1596.121	901.021	1007.219	1503.491	904.318	715.828	1517.243	922.808	1001.718	1430.761	1302.673	709.264	1441.451	1292.849	1025.138	1469.828	648.315	1031.419	1534.762	642.581	1006.732	1523.039	549.323	1013.474	1457.621	561.454	850.629	1470.669	397.756	980.499	1454.641	383.939	987.954	1570.593	351.865	986.559	1574.917	405.778	973.316	1656.375	396.108	974.274	1651.445	340.544	893.575	1869.697	383.588	927.992	1866.677	403.020	961.538	1863.633	376.404	878.250	1860.577	224.385	897.676	1848.731	178.785	976.146	1856.750	240.907	665.441	1463.505	696.054	663.634	1519.125	681.049	682.849	1500.103	598.277	679.866	1440.476	611.460	844.546	1417.683	427.998	725.269	1391.523	417.012	745.958	1412.631	275.581	840.819	1617.858	29.403	878.009	1579.973	20.458	796.970	1552.056	63.209	750.604	1509.601	229.939	959.506	1810.412	353.203	884.281	1801.511	335.727	927.493	1466.352	318.344	781.715	1360.685	348.502
136	0.67500	855.032	1365.802	1238.531	862.561	1341.443	1034.749	854.503	1461.438	1328.935	861.889	1537.639	1150.229	959.461	1409.565	850.223	766.205	1406.925	866.484	919.482	1573.542	897.926	824.019	1579.394	901.458	1007.332	1488.024	904.406	715.239	1499.723	922.152	1001.936	1415.974	1302.716	709.060	1422.394	1291.918	1025.824	1450.823	649.449	1031.943	1515.699	642.263	1007.968	1501.451	549.181	1014.658	1436.587	562.818	852.499	1444.061	399.359	980.751	1427.541	385.537	988.097	1542.294	351.469	986.784	1547.831	405.511	973.839	1629.258	393.618	974.692	1623.021	338.104	894.734	1843.578	374.321	928.515	1840.828	394.167	962.417	1837.091	368.010	879.921	1828.714	215.578	898.666	1815.224	170.837	977.450	1824.906	232.678	665.134	1450.102	694.058	663.845	1506.136	680.391	683.909	1488.572	597.336	680.557	1428.725	609.140	843.755	1411.184	423.636	724.835	1385.236	412.689	745.785	1407.566	271.721	840.652	1617.521	30.375	877.977	1579.791	20.960	796.794	1551.470	63.582	750.842	1505.597	228.227	960.694	1783.004	346.375	885.145	1773.445	328.829	927.732	1437.802	320.178	780.351	1354.126	343.312
137	0.68000	855.876	1348.946	1238.291	864.428	1325.277	1034.556	854.811	1445.582	1329.082	860.871	1520.967	1150.328	959.946	1393.900	850.789	767.597	1390.295	866.350	918.548	1557.236	898.676	823.041	1562.678	902.077	1007.288	1472.184	904.938	717.445	1479.240	920.218	1002.007	1401.554	1303.320	709.663	1403.010	1291.092	1026.465	1431.971	651.281	1032.420	1496.668	642.499	1009.214	1480.128	549.686	1015.654	1415.562	564.903	852.761	1420.367	401.729	980.814	1400.599	387.832	988.535	1514.327	351.447	986.713	1521.277	405.543	975.295	1601.867	391.837	975.129	1594.746	335.715	895.630	1817.316	364.353	929.383	1815.338	384.454	964.682	1810.162	359.432	881.289	1796.336	206.430	901.162	1781.101	162.193	979.058	1792.856	224.162	664.948	1436.744	692.460	664.218	1493.165	680.148	684.672	1477.359	596.927	681.184	1417.349	607.276	843.878	1402.618	418.787	724.589	1379.085	408.371	746.018	1403.162	268.444	840.937	1617.358	31.022	878.206	1579.687	21.701	796.681	1550.686	64.054	751.376	1501.976	226.441	961.201	1755.159	339.018	885.898	1745.256	321.521	928.143	1409.489	322.724	779.176	1348.635	338.353
